gameid	Trial	TargetItem	UtteranceType	redUtterance	SufficientProperty	RedundantProperty	NumDistractors	NumSameDistractors	SceneVariation	speakerMessages	listenerMessages	refExp	minimal	redundant	clickedType	clickedSize	clickedColor	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned	ColorTypicality	OtherColorTypicality	OtherColor	TypicalityDiff	normTypicality	ColorTypicalityModified	ColorTypicalityUnModified	OtherColorTypicalityModified	OtherColorTypicalityUnModified	TypicalityDiffModified	normTypicalityModified	TypicalityDiffUnModified	normTypicalityUnModified	alt1Name	alt1SpLocs	alt1LisLocs	alt2Name	alt2SpLocs	alt2LisLocs	alt3Name	alt3SpLocs	alt3LisLocs	alt4Name	alt4SpLocs	alt4LisLocs
9617-1	59	big_green_jacket	color	minimal	color	size redundant	3	2	0.333333333333333	Green		Green	1	0	jacket	big	green	TRUE	FALSE	FALSE	FALSE	FALSE	0.48625	0.703125	brown	-0.216875	0.4088281660536	0.663181818181818	0.64	0.667142857142857	0.571	-0.00396103896103905	0.498511251037243	0.0690000000000001	0.528488852188274	big_brown_jacket	1	4	big_brown_jacket	3	2	small_brown_jacket	4	1	undefined	undefined	undefined
9617-1	61	big_black_belt	size	minimal	size	color redundant	3	3	0	Biggest belt		Biggest belt	1	0	belt	big	black	FALSE	TRUE	TRUE	FALSE	FALSE	0.909130434782609	0.870588235294118	brown	0.038542199488491	0.510828171928665	0.877894736842105	0.928181818181818	0.81625	0.782142857142857	0.0616447368421049	0.518193468214826	0.146038961038961	0.542693344470177	small_black_belt	3	1	small_black_belt	4	4	small_black_belt	1	3	undefined	undefined	undefined
9617-1	62	small_brown_turtle	color	minimal	color	size redundant	2	1	0.5	Brown turtle 		Brown turtle 	1	0	turtle	small	brown	TRUE	FALSE	TRUE	FALSE	FALSE	0.866666666666667	0.110526315789474	black	0.756140350877193	0.886894075403949	0.826363636363636	0.807272727272727	0.664117647058823	0.539	0.162245989304813	0.554427382319173	0.268272727272727	0.599635356877574	small_black_turtle	4	4	big_black_turtle	2	3	undefined	undefined	undefined	undefined	undefined	undefined
9617-1	69	big_blue_ornament	color	minimal	color	size redundant	4	4	0	Blue		Blue	1	0	ornament	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE	0.801052631578947	0.674761904761905	purple	0.126290726817042	0.542786787806742	0.881428571428571	0.909	0.797083333333333	0.81	0.084345238095238	0.525125004432781	0.099	0.528795811518325	big_purple_ornament	4	1	big_purple_ornament	5	5	big_purple_ornament	1	4	big_purple_ornament	2	2
9617-1	71	small_green_guitar	size and color	redundant	size	color redundant	4	1	0.75	Smallest green bass		Smallest green bass	0	1	guitar	small	green	TRUE	TRUE	TRUE	FALSE	FALSE	0.305238095238095	0.526842105263158	blue	-0.221604010025063	0.36683734939759	0.7665	0.628333333333333	0.75	0.622352941176471	0.0165	0.505440158259149	0.00598039215686197	0.502390844242376	big_green_guitar	4	1	big_blue_guitar	2	2	big_blue_guitar	5	5	big_blue_guitar	3	4
9617-1	72	big_yellow_shoe	size	minimal	size	color redundant	2	2	0	Largest shoe		Largest shoe	1	0	shoe	big	yellow	FALSE	TRUE	TRUE	FALSE	FALSE	0.3075	0.6905	white	-0.383	0.30811623246493	0.65	0.486666666666667	0.688947368421053	0.67125	-0.038947368421053	0.485455974842767	-0.184583333333333	0.420295070169126	small_yellow_shoe	2	4	small_yellow_shoe	4	2	undefined	undefined	undefined	undefined	undefined	undefined
1511-d	1	small_red_candle	color	minimal	color	size redundant	3	1	0.666666666666667	pink candle		pink candle	1	0	candle	small	red	TRUE	FALSE	TRUE	FALSE	FALSE	0.731818181818182	0.494444444444444	blue	0.237373737373738	0.59678747940692	0.8232	0.853333333333333	0.760555555555556	0.608	0.0626444444444441	0.519777182225091	0.245333333333333	0.583941605839416	small_blue_candle	2	4	big_blue_candle	3	1	big_blue_candle	4	3	undefined	undefined	undefined
1511-d	5	small_purple_rock	size and color	redundant	size	color redundant	3	1	0.666666666666667	smaller purple blob		smaller purple blob	0	1	rock	small	purple	TRUE	TRUE	FALSE	TRUE	FALSE	0.108666666666667	0.1796	green	-0.070933333333333	0.376965772432933	0.412592592592593	0.27	0.300454545454545	0.16	0.112138047138048	0.578632983118877	0.11	0.627906976744186	big_green_rock	3	1	big_green_rock	4	4	big_purple_rock	2	3	undefined	undefined	undefined
1511-d	7	big_orange_cap	size	minimal	size	color redundant	3	3	0	biggest hat		biggest hat	1	0	cap	big	orange	FALSE	TRUE	TRUE	FALSE	FALSE	0.376296296296296	0.397692307692308	blue	-0.021396011396012	0.486178083704494	0.658064516129032	0.636153846153846	0.664	0.546666666666667	-0.00593548387096798	0.497755221549873	0.089487179487179	0.53782787773683	small_orange_cap	3	4	small_orange_cap	2	3	small_orange_cap	1	2	undefined	undefined	undefined
1511-d	10	big_pink_balloon	size	minimal	size	color redundant	4	4	0	biggest 		biggest 	1	0	balloon	big	pink	FALSE	TRUE	FALSE	FALSE	FALSE	0.693181818181818	0.661111111111111	yellow	0.032070707070707	0.511840387842625	0.85258064516129	0.851111111111111	0.892727272727273	0.813333333333333	-0.0401466275659831	0.488498697807275	0.037777777777778	0.511348464619493	small_pink_balloon	5	1	small_pink_balloon	3	2	small_pink_balloon	4	4	small_pink_balloon	2	5
1511-d	12	big_brown_turtle	size and color	redundant	size	color redundant	4	2	0.5	biggest brown turtle		biggest brown turtle	0	1	turtle	big	brown	TRUE	TRUE	TRUE	FALSE	FALSE	0.866666666666667	0.110526315789474	black	0.756140350877193	0.886894075403949	0.826363636363636	0.807272727272727	0.664117647058823	0.539	0.162245989304813	0.554427382319173	0.268272727272727	0.599635356877574	small_black_turtle	3	4	small_brown_turtle	4	2	small_black_turtle	1	5	small_brown_turtle	2	1
1511-d	13	small_red_flower	color	minimal	color	size redundant	4	3	0.25	red flower		red flower	1	0	flower	small	red	TRUE	FALSE	TRUE	FALSE	FALSE	0.839230769230769	0.813703703703704	purple	0.025527065527065	0.507721741528491	0.832857142857143	0.828333333333333	0.788947368421053	0.750714285714286	0.04390977443609	0.513537320352341	0.077619047619047	0.524577804583836	small_purple_flower	1	1	small_purple_flower	2	5	small_purple_flower	5	2	big_purple_flower	4	4
1511-d	14	small_blue_guitar	size and color	redundant	size	color redundant	3	1	0.666666666666667	smaller blue		smaller blue	0	1	guitar	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE	0.526842105263158	0.305238095238095	green	0.221604010025063	0.63316265060241	0.75	0.622352941176471	0.7665	0.628333333333333	-0.0165	0.494559841740851	-0.00598039215686197	0.497609155757624	big_blue_guitar	2	3	big_green_guitar	4	1	big_green_guitar	1	4	undefined	undefined	undefined
1511-d	16	big_purple_yarn	size and color	redundant	size	color redundant	3	2	0.333333333333333	biggest pink yarn		biggest pink yarn	0	1	yarn	big	purple	TRUE	TRUE	TRUE	FALSE	FALSE	0.599090909090909	0.744444444444444	red	-0.145353535353535	0.44590632283287	0.86	0.747	0.906	0.85	-0.046	0.486976217440544	-0.103	0.467752035065748	small_red_yarn	2	4	small_purple_yarn	4	2	small_purple_yarn	3	1	undefined	undefined	undefined
1511-d	17	big_black_avocado	size	minimal	size	color redundant	2	2	0	biggest		biggest	1	0	avocado	big	black	FALSE	TRUE	FALSE	FALSE	FALSE	0.643478260869565	0.863529411764706	green	-0.220051150895141	0.426990699884597	0.769565217391304	0.909166666666667	0.903571428571429	0.856363636363636	-0.134006211180125	0.459953596287703	0.052803030303031	0.514953872559537	small_black_avocado	3	3	small_black_avocado	4	4	undefined	undefined	undefined	undefined	undefined	undefined
1511-d	19	small_red_bike	size	minimal	size	color redundant	2	2	0	smallest		smallest	1	0	bike	small	red	FALSE	TRUE	FALSE	FALSE	FALSE	0.868	0.349	purple	0.519	0.713229252259655	0.814736842105263	0.76	0.701666666666667	0.625	0.113070175438596	0.53728235089952	0.135	0.548736462093863	big_red_bike	2	4	big_red_bike	4	3	undefined	undefined	undefined	undefined	undefined	undefined
1511-d	20	big_green_jacket	size and color	redundant	size	color redundant	4	1	0.75	biggest green		biggest green	0	1	jacket	big	green	TRUE	TRUE	FALSE	FALSE	FALSE	0.48625	0.703125	brown	-0.216875	0.4088281660536	0.663181818181818	0.64	0.667142857142857	0.571	-0.00396103896103905	0.498511251037243	0.0690000000000001	0.528488852188274	small_brown_jacket	5	4	small_brown_jacket	1	1	small_brown_jacket	2	2	small_green_jacket	3	5
1511-d	21	big_white_weddingcake	color	minimal	color	size redundant	4	2	0.5	white cake		white cake	1	0	weddingcake	big	white	TRUE	FALSE	TRUE	FALSE	FALSE	0.88625	0.400416666666667	pink	0.485833333333333	0.688795336787565	0.781739130434783	0.745384615384615	0.760666666666667	0.443333333333333	0.021072463768116	0.506831037528424	0.302051282051282	0.627049180327869	big_pink_weddingcake	2	4	big_pink_weddingcake	1	2	small_pink_weddingcake	4	1	small_pink_weddingcake	3	5
1511-d	22	small_purple_coathanger	color	minimal	color	size redundant	4	4	0	purple		purple	1	0	coathanger	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE	0.191363636363636	0.187777777777778	orange	0.00358585858585803	0.504728919674969	0.574166666666667	0.407	0.479473684210526	0.3	0.0946929824561411	0.544936102901386	0.107	0.575671852899576	small_orange_coathanger	4	2	small_orange_coathanger	2	3	small_orange_coathanger	1	1	small_orange_coathanger	3	5
1511-d	23	small_blue_tack	color	minimal	color	size redundant	4	1	0.75	blue		blue	1	0	tack	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE	0.705625	0.781666666666667	red	-0.076041666666667	0.474436195545595	0.794	0.875714285714286	0.88	0.835	-0.086	0.474313022700119	0.040714285714286	0.511899791231733	big_red_tack	3	3	big_red_tack	2	4	big_red_tack	5	2	small_red_tack	4	5
1511-d	24	big_red_chair	size and color	redundant	size	color redundant	2	1	0.5	bigger red		bigger red	0	1	chair	big	red	TRUE	TRUE	FALSE	FALSE	FALSE	0.606190476190476	0.164210526315789	green	0.441979949874687	0.786850580695534	0.692777777777778	0.678	0.703333333333333	0.409166666666667	-0.010555555555555	0.496219657779547	0.268833333333333	0.623639429710256	small_red_chair	2	2	small_green_chair	3	3	undefined	undefined	undefined	undefined	undefined	undefined
1511-d	25	small_blue_rug	color	minimal	color	size redundant	2	2	0	blue		blue	1	0	rug	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE	0.604736842105263	0.288095238095238	purple	0.316641604010025	0.677324275769144	0.72	0.665454545454546	0.817222222222222	0.577142857142857	-0.097222222222222	0.468377303939285	0.088311688311689	0.535535117056856	small_purple_rug	4	3	small_purple_rug	2	4	undefined	undefined	undefined	undefined	undefined	undefined
1511-d	27	big_pink_golfball	size and color	redundant	size	color redundant	4	1	0.75	bigger pink		bigger pink	0	1	golfball	big	pink	TRUE	TRUE	FALSE	FALSE	FALSE	0.185	0.762916666666667	blue	-0.577916666666667	0.195164835164835	0.799444444444444	0.390666666666667	0.828235294117647	0.941	-0.028790849673203	0.491155861625876	-0.550333333333333	0.293366708385482	small_blue_golfball	4	1	small_blue_golfball	5	5	small_blue_golfball	2	4	small_pink_golfball	3	3
1511-d	34	small_red_pepper	color	minimal	color	size redundant	4	3	0.25	red		red	1	0	pepper	small	red	TRUE	FALSE	FALSE	FALSE	FALSE	0.922916666666667	0.873125	green	0.049791666666667	0.513861500985965	0.88875	0.847857142857143	0.8	0.8875	0.08875	0.526276831976314	-0.039642857142857	0.488577896686561	big_green_pepper	1	1	small_green_pepper	4	2	small_green_pepper	3	5	small_green_pepper	5	4
1511-d	35	big_purple_hairdryer	color	minimal	color	size redundant	3	2	0.333333333333333	purple		purple	1	0	hairdryer	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE	0.332	0.2975	pink	0.0345	0.527402700555997	0.688823529411765	0.47625	0.497058823529412	0.589444444444444	0.191764705882353	0.580853174603175	-0.113194444444444	0.446891698162388	small_pink_hairdryer	4	2	big_pink_hairdryer	2	1	big_pink_hairdryer	1	3	undefined	undefined	undefined
1511-d	38	big_purple_stapler	color	minimal	color	size redundant	3	2	0.333333333333333	purple		purple	1	0	stapler	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE	0.326666666666667	0.531052631578947	red	-0.20438596491228	0.380854980568624	0.772727272727273	0.702222222222222	0.8605	0.594444444444444	-0.087772727272727	0.473129052906961	0.107777777777778	0.541559554413025	big_red_stapler	2	1	small_red_stapler	1	2	big_red_stapler	4	4	undefined	undefined	undefined
1511-d	39	small_blue_butterfly	color	minimal	color	size redundant	4	1	0.75	blue		blue	1	0	butterfly	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE	0.646842105263158	0.39047619047619	purple	0.256365914786968	0.62357148034502	0.752857142857143	0.628333333333333	0.690555555555556	0.717	0.062301587301587	0.521581349315445	-0.088666666666667	0.467046580773042	big_purple_butterfly	2	4	small_purple_butterfly	4	3	big_purple_butterfly	5	5	big_purple_butterfly	1	1
1511-d	42	small_red_bucket	color	minimal	color	size redundant	3	3	0	red		red	1	0	bucket	small	red	TRUE	FALSE	FALSE	FALSE	FALSE	0.802857142857143	0.351923076923077	pink	0.450934065934066	0.695246705048294	0.913076923076923	0.741428571428571	0.735357142857143	0.5025	0.17771978021978	0.553905638051431	0.238928571428571	0.59603789836348	small_pink_bucket	3	4	small_pink_bucket	1	1	small_pink_bucket	2	2	undefined	undefined	undefined
1511-d	43	big_pink_phone	size and color	redundant	size	color redundant	4	3	0.25	biggest pink		biggest pink	0	1	phone	big	pink	TRUE	TRUE	FALSE	FALSE	FALSE	0.273157894736842	0.812380952380952	white	-0.53922305764411	0.251633458776811	0.504444444444444	0.341428571428571	0.516111111111111	0.33875	-0.0116666666666669	0.494284158954817	0.00267857142857103	0.501969020740351	small_pink_phone	5	5	small_pink_phone	3	4	small_white_phone	1	3	small_pink_phone	4	1
1511-d	44	big_red_toothbrush	color	minimal	color	size redundant	3	1	0.666666666666667	red		red	1	0	toothbrush	big	red	TRUE	FALSE	FALSE	FALSE	FALSE	0.752380952380952	0.776315789473684	blue	-0.0239348370927319	0.49217148946635	0.698947368421053	0.617142857142857	0.848888888888889	0.801428571428571	-0.149941520467836	0.451564152939399	-0.184285714285714	0.435045317220544	small_blue_toothbrush	4	2	small_blue_toothbrush	1	3	big_blue_toothbrush	2	1	undefined	undefined	undefined
1511-d	45	small_black_belt	color	minimal	color	size redundant	2	2	0	black		black	1	0	belt	small	black	TRUE	FALSE	FALSE	FALSE	FALSE	0.909130434782609	0.870588235294118	brown	0.038542199488491	0.510828171928665	0.877894736842105	0.928181818181818	0.81625	0.782142857142857	0.0616447368421049	0.518193468214826	0.146038961038961	0.542693344470177	small_brown_belt	2	2	small_brown_belt	4	3	undefined	undefined	undefined	undefined	undefined	undefined
1511-d	48	small_blue_book	size and color	redundant	size	color redundant	3	2	0.333333333333333	smallest blue 		smallest blue 	0	1	book	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE	0.67952380952381	0.853684210526316	black	-0.174160401002506	0.44320392317123	0.775	0.757857142857143	0.85304347826087	0.709230769230769	-0.07804347826087	0.476031512885565	0.048626373626374	0.516572413018239	big_black_book	1	4	big_blue_book	4	1	big_blue_book	2	2	undefined	undefined	undefined
1511-d	52	small_white_shoe	color	minimal	color	size redundant	4	4	0	grey		grey	1	0	shoe	small	white	TRUE	FALSE	FALSE	FALSE	FALSE	0.6905	0.3075	yellow	0.383	0.69188376753507	0.688947368421053	0.67125	0.65	0.486666666666667	0.038947368421053	0.514544025157233	0.184583333333333	0.579704929830874	small_yellow_shoe	3	5	small_yellow_shoe	4	1	small_yellow_shoe	5	2	small_yellow_shoe	2	4
1511-d	54	small_orange_napkin	color	minimal	color	size redundant	3	3	0	orange		orange	1	0	napkin	small	orange	TRUE	FALSE	FALSE	FALSE	FALSE	0.464347826086957	0.347058823529412	yellow	0.117289002557545	0.572275105591628	0.705384615384615	0.72125	0.786666666666667	0.622	-0.0812820512820519	0.472761642893968	0.0992499999999999	0.536943979155034	small_yellow_napkin	4	2	small_yellow_napkin	2	4	small_yellow_napkin	1	3	undefined	undefined	undefined
1511-d	55	small_blue_cushion	size and color	redundant	size	color redundant	4	3	0.25	smallest blue		smallest blue	0	1	cushion	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE	0.618333333333333	0.62625	orange	-0.00791666666666702	0.496819551389354	0.8225	0.699230769230769	0.767272727272727	0.67875	0.055227272727273	0.517369549678342	0.020480769230769	0.507431442327821	big_blue_cushion	1	5	big_blue_cushion	5	3	big_orange_cushion	2	1	big_blue_cushion	3	2
1511-d	61	big_purple_billiardball	size and color	redundant	size	color redundant	4	2	0.5	biggest pink		biggest pink	0	1	billiardball	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE	0.645294117647059	0.827826086956522	orange	-0.182531969309463	0.43804579940624	0.860588235294118	0.641111111111111	0.8408	0.798888888888889	0.019788235294118	0.505815320361228	-0.157777777777778	0.445216049382716	small_purple_billiardball	3	2	small_orange_billiardball	1	5	small_orange_billiardball	5	1	small_purple_billiardball	4	3
1511-d	64	big_purple_bracelet	color	minimal	color	size redundant	2	1	0.5	pink		pink	1	0	bracelet	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE	0.564444444444444	0.514545454545455	green	0.049898989898989	0.523123010672158	0.7465	0.644166666666667	0.718947368421053	0.67	0.0275526315789471	0.509400757807029	-0.025833333333333	0.490171211160431	small_green_bracelet	2	4	big_green_bracelet	4	2	undefined	undefined	undefined	undefined	undefined	undefined
1511-d	67	small_black_comb	color	minimal	color	size redundant	2	1	0.5	brown		brown	1	0	comb	small	black	TRUE	FALSE	FALSE	FALSE	FALSE	0.937058823529412	0.67695652173913	blue	0.260102301790282	0.580576155162579	0.968666666666667	0.913333333333333	0.7292	0.762727272727273	0.239466666666667	0.570519868069735	0.15060606060606	0.544928584342795	big_blue_comb	4	3	small_blue_comb	2	2	undefined	undefined	undefined	undefined	undefined	undefined
1511-d	68	small_pink_teacup	size	minimal	size	color redundant	3	3	0	smallest		smallest	1	0	teacup	small	pink	FALSE	TRUE	FALSE	FALSE	FALSE	0.194615384615385	0.852592592592593	white	-0.657977207977208	0.185842152515167	0.581111111111111	0.59	0.870952380952381	0.912	-0.28984126984127	0.40019676432007	-0.322	0.392809587217044	big_pink_teacup	1	3	big_pink_teacup	3	4	big_pink_teacup	4	1	undefined	undefined	undefined
1511-d	70	big_pink_framee	size and color	redundant	size	color redundant	2	1	0.5	bigger pink		bigger pink	0	1	framee	big	pink	TRUE	TRUE	FALSE	FALSE	FALSE	0.26	0.235	green	0.025	0.525252525252525	0.647272727272727	0.4475	0.663809523809524	0.455555555555556	-0.016536796536797	0.493693455722116	-0.00805555555555598	0.495539833897262	small_green_framee	2	2	small_pink_framee	3	4	undefined	undefined	undefined	undefined	undefined	undefined
6588-d	2	big_red_tack	color	minimal	color	size redundant	4	3	0.25	red thumb tack		red thumb tack	1	0	tack	big	red	TRUE	FALSE	TRUE	FALSE	FALSE	0.781666666666667	0.705625	blue	0.076041666666667	0.525563804454406	0.88	0.835	0.794	0.875714285714286	0.086	0.525686977299881	-0.040714285714286	0.488100208768267	big_blue_tack	2	4	small_blue_tack	4	3	big_blue_tack	3	1	big_blue_tack	1	2
6588-d	3	big_blue_ornament	color	minimal	color	size redundant	4	4	0	blue ornament 		blue ornament 	1	0	ornament	big	blue	TRUE	FALSE	TRUE	FALSE	FALSE	0.801052631578947	0.674761904761905	purple	0.126290726817042	0.542786787806742	0.881428571428571	0.909	0.797083333333333	0.81	0.084345238095238	0.525125004432781	0.099	0.528795811518325	big_purple_ornament	4	1	big_purple_ornament	2	4	big_purple_ornament	1	3	big_purple_ornament	3	5
6588-d	6	big_green_guitar	color	minimal	color	size redundant	2	1	0.5	green guitar		green guitar	1	0	guitar	big	green	TRUE	FALSE	TRUE	FALSE	FALSE	0.305238095238095	0.526842105263158	blue	-0.221604010025063	0.36683734939759	0.7665	0.628333333333333	0.75	0.622352941176471	0.0165	0.505440158259149	0.00598039215686197	0.502390844242376	small_blue_guitar	3	4	big_blue_guitar	4	3	undefined	undefined	undefined	undefined	undefined	undefined
6588-d	8	big_red_stapler	color	minimal	color	size redundant	4	2	0.5	red stapler		red stapler	1	0	stapler	big	red	TRUE	FALSE	TRUE	FALSE	FALSE	0.531052631578947	0.326666666666667	purple	0.20438596491228	0.619145019431376	0.8605	0.594444444444444	0.772727272727273	0.702222222222222	0.087772727272727	0.526870947093039	-0.107777777777778	0.458440445586975	big_purple_stapler	2	1	big_purple_stapler	5	3	small_purple_stapler	4	5	small_purple_stapler	1	2
6588-d	10	big_black_turtle	color	minimal	color	size redundant	4	2	0.5	black turtle		black turtle	1	0	turtle	big	black	TRUE	FALSE	TRUE	FALSE	FALSE	0.110526315789474	0.866666666666667	brown	-0.756140350877193	0.113105924596051	0.664117647058823	0.539	0.826363636363636	0.807272727272727	-0.162245989304813	0.445572617680827	-0.268272727272727	0.400364643122426	big_brown_turtle	5	3	small_brown_turtle	1	2	small_brown_turtle	3	1	big_brown_turtle	2	5
6588-d	11	big_blue_comb	color	minimal	color	size redundant	3	2	0.333333333333333	blue comb		blue comb	1	0	comb	big	blue	TRUE	FALSE	TRUE	FALSE	FALSE	0.67695652173913	0.937058823529412	black	-0.260102301790282	0.419423844837421	0.7292	0.762727272727273	0.968666666666667	0.913333333333333	-0.239466666666667	0.429480131930265	-0.15060606060606	0.455071415657205	big_black_comb	2	1	small_black_comb	1	2	big_black_comb	4	3	undefined	undefined	undefined
6588-d	13	small_blue_cap	color	minimal	color	size redundant	2	2	0	light blue hat		light blue hat	1	0	cap	small	blue	TRUE	FALSE	TRUE	FALSE	FALSE	0.397692307692308	0.376296296296296	orange	0.021396011396012	0.513821916295506	0.664	0.546666666666667	0.658064516129032	0.636153846153846	0.00593548387096798	0.502244778450127	-0.089487179487179	0.46217212226317	small_orange_cap	2	4	small_orange_cap	4	2	undefined	undefined	undefined	undefined	undefined	undefined
6588-d	17	small_green_bracelet	size and color	redundant	size	color redundant	4	3	0.25	Small green necklace		Small green necklace	0	1	bracelet	small	green	TRUE	TRUE	TRUE	FALSE	FALSE	0.514545454545455	0.564444444444444	purple	-0.049898989898989	0.476876989327842	0.718947368421053	0.67	0.7465	0.644166666666667	-0.0275526315789471	0.490599242192972	0.025833333333333	0.509828788839569	big_purple_bracelet	1	1	big_green_bracelet	2	4	big_green_bracelet	5	3	big_green_bracelet	4	2
6588-d	18	big_pink_framee	size and color	redundant	size	color redundant	3	3	0	large pink plate		large pink plate	0	1	framee	big	pink	TRUE	TRUE	TRUE	FALSE	FALSE	0.26	0.235	green	0.025	0.525252525252525	0.647272727272727	0.4475	0.663809523809524	0.455555555555556	-0.016536796536797	0.493693455722116	-0.00805555555555598	0.495539833897262	small_pink_framee	1	1	small_pink_framee	2	3	small_pink_framee	3	2	undefined	undefined	undefined
6588-d	19	small_orange_coathanger	color	minimal	color	size redundant	3	3	0	orange hanger		orange hanger	1	0	coathanger	small	orange	TRUE	FALSE	TRUE	FALSE	FALSE	0.187777777777778	0.191363636363636	purple	-0.00358585858585803	0.495271080325031	0.479473684210526	0.3	0.574166666666667	0.407	-0.0946929824561411	0.455063897098614	-0.107	0.424328147100424	small_purple_coathanger	2	1	small_purple_coathanger	3	4	small_purple_coathanger	4	3	undefined	undefined	undefined
6588-d	22	small_red_yarn	color	minimal	color	size redundant	2	1	0.5	red yarn		red yarn	1	0	yarn	small	red	TRUE	FALSE	TRUE	FALSE	FALSE	0.744444444444444	0.599090909090909	purple	0.145353535353535	0.55409367716713	0.906	0.85	0.86	0.747	0.046	0.513023782559456	0.103	0.532247964934252	small_purple_yarn	4	2	big_purple_yarn	2	4	undefined	undefined	undefined	undefined	undefined	undefined
6588-d	24	big_yellow_shoe	size and color	redundant	size	color redundant	3	1	0.666666666666667	large yellow shoe		large yellow shoe	0	1	shoe	big	yellow	TRUE	TRUE	TRUE	FALSE	FALSE	0.3075	0.6905	white	-0.383	0.30811623246493	0.65	0.486666666666667	0.688947368421053	0.67125	-0.038947368421053	0.485455974842767	-0.184583333333333	0.420295070169126	small_white_shoe	3	2	small_white_shoe	4	1	small_yellow_shoe	1	3	undefined	undefined	undefined
6588-d	27	big_green_chair	size and color	redundant	size	color redundant	2	2	0	large green chair		large green chair	0	1	chair	big	green	TRUE	TRUE	TRUE	FALSE	FALSE	0.164210526315789	0.606190476190476	red	-0.441979949874687	0.213149419304466	0.703333333333333	0.409166666666667	0.692777777777778	0.678	0.010555555555555	0.503780342220453	-0.268833333333333	0.376360570289744	small_green_chair	4	4	small_green_chair	2	3	undefined	undefined	undefined	undefined	undefined	undefined
6588-d	31	big_blue_rug	size and color	redundant	size	color redundant	4	4	0	large blue mat		large blue mat	0	1	rug	big	blue	TRUE	TRUE	TRUE	FALSE	FALSE	0.604736842105263	0.288095238095238	purple	0.316641604010025	0.677324275769144	0.72	0.665454545454546	0.817222222222222	0.577142857142857	-0.097222222222222	0.468377303939285	0.088311688311689	0.535535117056856	small_blue_rug	3	4	small_blue_rug	4	3	small_blue_rug	5	1	small_blue_rug	2	2
6588-d	33	big_red_pepper	size and color	redundant	size	color redundant	4	2	0.5	large red chili pepper		large red chili pepper	0	1	pepper	big	red	TRUE	TRUE	TRUE	FALSE	FALSE	0.922916666666667	0.873125	green	0.049791666666667	0.513861500985965	0.88875	0.847857142857143	0.8	0.8875	0.08875	0.526276831976314	-0.039642857142857	0.488577896686561	small_green_pepper	5	4	small_red_pepper	1	2	small_red_pepper	3	5	small_green_pepper	4	1
6588-d	36	big_red_candle	color	minimal	color	size redundant	3	2	0.333333333333333	red candle		red candle	1	0	candle	big	red	TRUE	FALSE	TRUE	FALSE	FALSE	0.731818181818182	0.494444444444444	blue	0.237373737373738	0.59678747940692	0.8232	0.853333333333333	0.760555555555556	0.608	0.0626444444444441	0.519777182225091	0.245333333333333	0.583941605839416	big_blue_candle	3	1	small_blue_candle	1	3	big_blue_candle	4	2	undefined	undefined	undefined
6588-d	39	small_purple_flower	color	minimal	color	size redundant	4	3	0.25	purple		purple	1	0	flower	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE	0.813703703703704	0.839230769230769	red	-0.025527065527065	0.492278258471509	0.788947368421053	0.750714285714286	0.832857142857143	0.828333333333333	-0.04390977443609	0.486462679647659	-0.077619047619047	0.475422195416164	small_red_flower	4	4	small_red_flower	2	1	big_red_flower	1	3	small_red_flower	3	2
6588-d	41	big_pink_golfball	color	minimal	color	size redundant	2	2	0	pink		pink	1	0	golfball	big	pink	TRUE	FALSE	FALSE	FALSE	FALSE	0.185	0.762916666666667	blue	-0.577916666666667	0.195164835164835	0.799444444444444	0.390666666666667	0.828235294117647	0.941	-0.028790849673203	0.491155861625876	-0.550333333333333	0.293366708385482	big_blue_golfball	4	4	big_blue_golfball	3	2	undefined	undefined	undefined	undefined	undefined	undefined
6588-d	42	big_purple_billiardball	size and color	redundant	size	color redundant	4	1	0.75	large purple		large purple	0	1	billiardball	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE	0.645294117647059	0.827826086956522	orange	-0.182531969309463	0.43804579940624	0.860588235294118	0.641111111111111	0.8408	0.798888888888889	0.019788235294118	0.505815320361228	-0.157777777777778	0.445216049382716	small_orange_billiardball	1	4	small_purple_billiardball	5	3	small_orange_billiardball	4	1	small_orange_billiardball	3	2
6588-d	43	small_black_belt	color	minimal	color	size redundant	4	1	0.75	black		black	1	0	belt	small	black	TRUE	FALSE	FALSE	FALSE	FALSE	0.909130434782609	0.870588235294118	brown	0.038542199488491	0.510828171928665	0.877894736842105	0.928181818181818	0.81625	0.782142857142857	0.0616447368421049	0.518193468214826	0.146038961038961	0.542693344470177	big_brown_belt	5	4	big_brown_belt	4	5	small_brown_belt	1	3	big_brown_belt	2	2
