Item,Color,Utterance,Combo,RoundMTypicality,YMin,YMax
pepper,orange,black_pepper,orange_pepper,0.17,0.137278571428571,0.199183928571429
pepper,orange,blue_apple,orange_pepper,0.042,0.00333333333333333,0.09335
pepper,orange,blue_banana,orange_pepper,0.011,0.00285714285714286,0.02
pepper,orange,brown_banana,orange_pepper,0.062,0.00947368421052631,0.147381578947368
pepper,orange,brown_carrot,orange_pepper,0.026,0.00782608695652174,0.0491304347826087
pepper,orange,green_apple,orange_pepper,0.011,0.002975,0.021
pepper,orange,green_avocado,orange_pepper,0.043,0.0114285714285714,0.0938214285714286
pepper,orange,green_pear,orange_pepper,0.086,0.04375,0.13959375
pepper,orange,green_pepper,orange_pepper,0.219,0.189244604316547,0.252242805755396
pepper,orange,green_tomato,orange_pepper,0.072,0.0315657894736842,0.123697368421053
pepper,orange,orange_carrot,orange_pepper,0.116,0.051,0.1945
pepper,orange,orange_pear,orange_pepper,0.178,0.05,0.361666666666667
pepper,orange,orange_pepper,orange_pepper,0.891,0.850501798561151,0.927992805755396
pepper,orange,purple_carrot,orange_pepper,0.029,0.00798333333333334,0.0546666666666667
pepper,orange,purple_tomato,orange_pepper,0.046,0.0133333333333333,0.0777777777777778
pepper,orange,red_apple,orange_pepper,0.021,0.00761904761904762,0.039047619047619
pepper,orange,red_avocado,orange_pepper,0.055,0.0207692307692308,0.10925
pepper,orange,red_pepper,orange_pepper,0.344,0.296588888888889,0.390001851851852
pepper,orange,red_tomato,orange_pepper,0.111,0.02875,0.215833333333333
pepper,orange,yellow_banana,orange_pepper,0.038,0.0183333333333333,0.0638888888888889
pepper,orange,yellow_pear,orange_pepper,0.074,0.017484375,0.160015625
pepper,red,black_avocado,red_pepper,0.051,0.0108333333333333,0.100875
pepper,red,black_pepper,red_pepper,0.17,0.137908273381295,0.200796762589928
pepper,red,blue_apple,red_pepper,0.012,0.00357142857142857,0.0221428571428571
pepper,red,blue_banana,red_pepper,0.013,0.00454545454545455,0.0200227272727273
pepper,red,brown_banana,red_pepper,0.027,0.00998913043478261,0.05
pepper,red,brown_carrot,red_pepper,0.029,0.0105555555555556,0.0544444444444444
pepper,red,green_apple,red_pepper,0.039,0.0166666666666667,0.0616666666666667
pepper,red,green_avocado,red_pepper,0.043,0.0172727272727273,0.0718409090909091
pepper,red,green_pear,red_pepper,0.046,0.0171428571428571,0.0876309523809524
pepper,red,green_pepper,red_pepper,0.221,0.185764598540146,0.261680656934307
pepper,red,green_tomato,red_pepper,0.038,0.01,0.0741666666666667
pepper,red,orange_carrot,red_pepper,0.022,0.00666666666666667,0.040952380952381
pepper,red,orange_pear,red_pepper,0.056,0.0290357142857143,0.0904880952380952
pepper,red,orange_pepper,red_pepper,0.296,0.255175182481752,0.34
pepper,red,purple_carrot,red_pepper,0.026,0,0.0714285714285714
pepper,red,purple_tomato,red_pepper,0.073,0.00441666666666667,0.191138888888889
pepper,red,red_apple,red_pepper,0.082,0.0199807692307692,0.151538461538462
pepper,red,red_avocado,red_pepper,0.06,0.00454545454545455,0.153681818181818
pepper,red,red_pepper,red_pepper,0.961,0.937271428571429,0.9773625
pepper,red,red_tomato,red_pepper,0.261,0.1405,0.399025
pepper,red,yellow_banana,red_pepper,0.028,0.0115384615384615,0.0430961538461538
pepper,red,yellow_pear,red_pepper,0.066,0.0238461538461539,0.116942307692308
tomato,green,black_avocado,green_tomato,0.032,0.0111764705882353,0.0552941176470588
tomato,green,black_pepper,green_tomato,0.022,0.00470588235294118,0.0418088235294117
tomato,green,blue_apple,green_tomato,0.096,0.00947368421052631,0.226328947368421
tomato,green,blue_banana,green_tomato,0.052,0.008125,0.114390625
tomato,green,brown_banana,green_tomato,0.016,0.006975,0.026025
tomato,green,brown_carrot,green_tomato,0.046,0.015,0.0927777777777778
tomato,green,green_apple,green_tomato,0.335,0.10195,0.58905
tomato,green,green_avocado,green_tomato,0.083,0.025,0.154025
tomato,green,green_pear,green_tomato,0.037,0.00916666666666667,0.0700208333333333
tomato,green,green_pepper,green_tomato,0.196,0.104,0.3085125
tomato,green,green_tomato,green_tomato,0.937,0.907171875,0.9612515625
tomato,green,orange_carrot,green_tomato,0.017,0.00714285714285714,0.0292857142857143
tomato,green,orange_pear,green_tomato,0.041,0.004,0.088025
tomato,green,orange_pepper,green_tomato,0.105,0.0518181818181818,0.162727272727273
tomato,green,purple_carrot,green_tomato,0.048,0.00444444444444445,0.103333333333333
tomato,green,purple_tomato,green_tomato,0.104,0.0654669811320755,0.149061320754717
tomato,green,red_apple,green_tomato,0.096,0.0338913043478261,0.170445652173913
tomato,green,red_avocado,green_tomato,0.046,0.00571428571428571,0.117178571428571
tomato,green,red_pepper,green_tomato,0.033,0.0152631578947368,0.0526315789473684
tomato,green,red_tomato,green_tomato,0.239,0.2061828125,0.276440625
tomato,green,yellow_banana,green_tomato,0.053,0.0193970588235294,0.0958970588235294
tomato,green,yellow_pear,green_tomato,0.039,0.015625,0.068140625
tomato,purple,black_avocado,purple_tomato,0.017,0.00473684210526316,0.0315789473684211
tomato,purple,black_pepper,purple_tomato,0.03,0.0096,0.0576
tomato,purple,blue_apple,purple_tomato,0.079,0.0341666666666667,0.125
tomato,purple,blue_banana,purple_tomato,0.052,0.0107142857142857,0.105732142857143
tomato,purple,brown_banana,purple_tomato,0.016,0.002,0.04
tomato,purple,brown_carrot,purple_tomato,0.055,0.0107142857142857,0.119303571428571
tomato,purple,green_apple,purple_tomato,0.058,0.02,0.111333333333333
tomato,purple,green_avocado,purple_tomato,0.03,0.008,0.059
tomato,purple,green_pear,purple_tomato,0.016,0.005,0.0322222222222222
tomato,purple,green_pepper,purple_tomato,0.014,0.00214285714285714,0.0321607142857143
tomato,purple,green_tomato,purple_tomato,0.158,0.1299359375,0.18700625
tomato,purple,orange_carrot,purple_tomato,0.012,0.00411764705882353,0.0217647058823529
tomato,purple,orange_pear,purple_tomato,0.026,0.00663888888888889,0.0511111111111111
tomato,purple,orange_pepper,purple_tomato,0.037,0.00631578947368421,0.0795
tomato,purple,purple_carrot,purple_tomato,0.006,0.00111111111111111,0.0111111111111111
tomato,purple,purple_tomato,purple_tomato,0.816,0.726585106382979,0.899154255319149
tomato,purple,red_apple,purple_tomato,0.027,0.00833333333333333,0.0491666666666667
tomato,purple,red_avocado,purple_tomato,0.061,0.0141666666666667,0.1175
tomato,purple,red_pepper,purple_tomato,0.038,0.0130434782608696,0.07175
tomato,purple,red_tomato,purple_tomato,0.218,0.183246875,0.25294375
tomato,purple,yellow_banana,purple_tomato,0.026,0.0083125,0.0466875
tomato,purple,yellow_pear,purple_tomato,0.031,0.0121428571428571,0.0571428571428571
tomato,red,black_avocado,red_tomato,0.044,0.0142105263157895,0.0794868421052631
tomato,red,black_pepper,red_tomato,0.125,0.0425,0.249375
tomato,red,blue_apple,red_tomato,0.024,0,0.0653333333333333
tomato,red,blue_banana,red_tomato,0.023,0.008,0.0410125
tomato,red,brown_banana,red_tomato,0.026,0.00866666666666667,0.04535
tomato,red,brown_carrot,red_tomato,0.017,0.0025,0.0391666666666667
tomato,red,green_apple,red_tomato,0.051,0.0115657894736842,0.113710526315789
tomato,red,green_avocado,red_tomato,0.022,0.00833333333333333,0.0388888888888889
tomato,red,green_pear,red_tomato,0.034,0.0158823529411765,0.056485294117647
tomato,red,green_pepper,red_tomato,0.024,0.0114285714285714,0.0378571428571429
tomato,red,green_tomato,red_tomato,0.214,0.1838703125,0.2468859375
tomato,red,orange_carrot,red_tomato,0.056,0.012125,0.13
tomato,red,orange_pear,red_tomato,0.084,0.0158125,0.188354166666667
tomato,red,orange_pepper,red_tomato,0.034,0.00783928571428572,0.0700178571428571
tomato,red,purple_carrot,red_tomato,0.003,0,0.00777777777777778
tomato,red,purple_tomato,red_tomato,0.141,0.0952959183673469,0.197352040816327
tomato,red,red_apple,red_tomato,0.077,0.02,0.142727272727273
tomato,red,red_avocado,red_tomato,0.199,0.0499545454545455,0.381022727272727
tomato,red,red_pepper,red_tomato,0.11,0.037,0.187
tomato,red,red_tomato,red_tomato,0.969,0.9481875,0.984065625
tomato,red,yellow_banana,red_tomato,0.019,0.00615384615384615,0.0361538461538462
tomato,red,yellow_pear,red_tomato,0.023,0.004,0.056
