gameid	Trial	condition	TargetItem	basiclevelClickedObj	superdomainClickedObj	speakerMessages	listenerMessages	refExp	clickedType	sub	basic	super	moreThanOneLevelMentioned	additionalAttrMentioned	oneMentioned	theMentioned	fullSentence	spLocsClickedObj	lisLocsClickedObj	alt1Name	alt1SpLocs	alt1LisLocs	alt1Basiclevel	alt1superdomain	alt2Name	alt2SpLocs	alt2LisLocs	alt2Basiclevel	alt2superdomain
8837-a	9	basic22	coffeeTable	table	furniture	wooden table		wooden table	coffeeTable	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	2	wardrobe	4	4	NA	furniture	bookcase	2	3	NA	furniture
9867-6	4	basic12	convertible	car	vehicle	Light blue sports car 		Light blue sports car 	convertible	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	2	3	train	4	2	NA	vehicle	sedan	3	4	car	vehicle
9867-6	5	basic33	coffeeTable	table	furniture	Brown bench 		Brown bench 	coffeeTable	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	3	socks	4	2	NA	clothing	rosemary	2	4	NA	plant
9867-6	7	basic33	sunflower	flower	plant	Yellow flower		Yellow flower	sunflower	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	2	2	horse	4	4	NA	animal	socks	3	3	NA	clothing
9867-6	10	basic22	swordFish	fish	animal	Swordfish 		Swordfish 	swordFish	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	pig	3	3	NA	animal	cow	4	2	NA	animal
9867-6	12	basic23	mnMs	candy	snack	M&M's		M&M's	mnMs	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	rosemary	2	3	NA	plant	pretzels	3	2	NA	snack
9867-6	13	basic22	hummingBird	bird	animal	Hummingbird 		Hummingbird 	hummingBird	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	bison	3	3	NA	animal	kitten	2	4	NA	animal
9867-6	15	basic33	minivan	car	vehicle	White Van		White Van	minivan	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	4	lobster	2	3	NA	animal	wardrobe	4	2	NA	furniture
9867-6	16	basic22	pug	dog	animal	Tan Dog		Tan Dog	pug	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	4	4	pig	2	2	NA	animal	iguana	3	3	NA	animal
9867-6	17	basic12	grizzlyBear	bear	animal	Brown bear 		Brown bear 	grizzlyBear	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	2	4	kitten	4	3	NA	animal	koalaBear	3	2	bear	animal
9867-6	18	basic22	pigeon	bird	animal	Pigeon 		Pigeon 	pigeon	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	hamster	4	2	NA	animal	squirrel	2	4	NA	animal
9867-6	20	basic33	eagle	bird	animal	Eagle		Eagle	eagle	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	bed	4	2	NA	furniture	ivy	3	4	NA	plant
9867-6	23	basic12	sportsCar	car	vehicle	Silver car		Silver car	sportsCar	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	2	2	motorcycle	3	3	NA	vehicle	sedan	4	4	car	vehicle
1625-9	1	basic22	sportsCar	car	vehicle	silver car		silver car	sportsCar	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	4	4	ambulance	2	2	NA	vehicle	firetruck	3	3	NA	vehicle
1625-9	4	basic22	suv	car	vehicle	white SUV		white SUV	suv	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	4	4	firetruck	3	2	NA	vehicle	train	2	3	NA	vehicle
1625-9	5	basic22	pandaBear	bear	animal	panda		panda	pandaBear	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	elephant	4	3	NA	animal	iguana	3	4	NA	animal
1625-9	8	basic12	hawaiiShirt	shirt	clothing	floral-patterned shirt		floral-patterned shirt	hawaiiShirt	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	2	2	gloves	4	4	NA	clothing	campShirt	3	3	shirt	clothing
1625-9	9	basic33	bedsideTable	table	furniture	two-drawer nightstand		two-drawer nightstand	bedsideTable	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	lion	3	4	NA	animal	cookies	4	2	NA	snack
1625-9	15	basic23	germanShepherd	dog	animal	German Shepherd dog		German Shepherd dog	germanShepherd	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	3	3	bed	4	2	NA	furniture	elephant	2	4	NA	animal
1625-9	18	basic33	tShirt	shirt	clothing	blue t-shirt		blue t-shirt	tShirt	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	3	cookies	2	2	NA	snack	rabbit	4	4	NA	animal
1625-9	19	basic33	poloShirt	shirt	clothing	blue shirt		blue shirt	poloShirt	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	2	4	bookcase	4	2	NA	furniture	cookies	3	3	NA	snack
1625-9	22	basic23	dalmatian	dog	animal	Dalmatian		Dalmatian	dalmatian	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	grasses	2	2	NA	plant	squirrel	4	4	NA	animal
1625-9	23	basic33	gummyBears	candy	snack	gummy bears		gummy bears	gummyBears	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	bathrobe	4	3	NA	clothing	lamp	2	4	NA	furniture
1625-9	24	basic12	skittles	candy	snack	M & Ms		M & Ms	skittles	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	candyCorn	4	2	candy	snack	chips	2	3	NA	snack
1625-9	25	basic33	tulip	flower	plant	red rose		red rose	tulip	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	2	4	cookies	4	3	NA	snack	pig	3	2	NA	animal
1625-9	26	basic22	eagle	bird	animal	eagle		eagle	eagle	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	rhino	2	3	NA	animal	snake	4	2	NA	animal
1625-9	28	basic23	husky	dog	animal	dog		dog	husky	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	firetruck	3	4	NA	vehicle	lobster	4	2	NA	animal
1625-9	30	basic12	parrot	bird	animal	brightly-colored and multi-colored bird		brightly-colored and multi-colored bird	parrot	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	4	4	sparrow	3	3	bird	animal	iguana	2	2	NA	animal
1625-9	32	basic23	clownFish	fish	animal	fish		fish	clownFish	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	popcorn	3	2	NA	snack	rabbit	4	3	NA	animal
1625-9	33	basic12	swordFish	fish	animal	shark		shark	swordFish	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	discusFish	2	3	fish	animal	pig	3	4	NA	animal
1625-9	39	basic22	sunflower	flower	plant	yellow flower		yellow flower	sunflower	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	2	2	rosemary	4	3	NA	plant	grasses	3	4	NA	plant
1625-9	40	basic33	diningTable	table	furniture	table		table	diningTable	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	horse	3	3	NA	animal	pretzels	2	2	NA	snack
1625-9	42	basic23	dressShirt	shirt	clothing	blue dress shirt		blue dress shirt	dressShirt	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	4	2	pretzels	3	3	NA	snack	dress	2	4	NA	clothing
1625-9	44	basic12	grizzlyBear	bear	animal	large brown bear		large brown bear	grizzlyBear	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	4	4	koalaBear	3	3	bear	animal	kitten	2	2	NA	animal
1625-9	48	basic33	minivan	car	vehicle	white minivan		white minivan	minivan	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	3	lion	4	2	NA	animal	wardrobe	2	4	NA	furniture
1625-9	50	basic22	jellyBeans	candy	snack	jelly beans		jelly beans	jellyBeans	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	pretzels	2	3	NA	snack	chips	3	4	NA	snack
1625-9	53	basic22	picnicTable	table	furniture	picnic table		picnic table	picnicTable	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	lamp	3	3	NA	furniture	bed	4	2	NA	furniture
1625-9	55	basic12	catfish	fish	animal	large cat fish		large cat fish	catfish	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	4	2	cow	2	4	NA	animal	discusFish	3	3	fish	animal
1625-9	56	basic23	polarBear	bear	animal	polar bear		polar bear	polarBear	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	lamp	2	4	NA	furniture	crocodile	4	3	NA	animal
1625-9	58	basic23	goldFish	fish	animal	goldfish		goldfish	goldFish	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	bison	2	3	NA	animal	lamp	3	2	NA	furniture
1625-9	60	basic23	convertible	car	vehicle	convertible car		convertible car	convertible	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	3	4	bookcase	4	2	NA	furniture	firetruck	2	3	NA	vehicle
1625-9	62	basic12	coffeeTable	table	furniture	shortest in height coffee table 		shortest in height coffee table 	coffeeTable	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	2	sideTable	4	3	table	furniture	lamp	2	4	NA	furniture
1625-9	63	basic33	pug	dog	animal	pug dog		pug dog	pug	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	4	4	ambulance	2	3	NA	vehicle	popcorn	3	2	NA	snack
1625-9	65	basic33	rose	flower	plant	red rose		red rose	rose	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	4	rhino	4	3	NA	animal	firetruck	2	2	NA	vehicle
1625-9	66	basic12	blackBear	bear	animal	black bear		black bear	blackBear	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	koalaBear	3	2	bear	animal	rhino	4	3	NA	animal
1625-9	67	basic12	hummingBird	bird	animal	hummingbird		hummingbird	hummingBird	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	sparrow	4	4	bird	animal	squirrel	3	3	NA	animal
1625-9	69	basic22	pigeon	bird	animal	pigeon		pigeon	pigeon	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	lion	3	3	NA	animal	rabbit	4	2	NA	animal
1625-9	70	basic22	daisy	flower	plant	white flower		white flower	daisy	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	2	rosemary	2	4	NA	plant	grasses	4	3	NA	plant
1625-9	71	basic23	mnMs	candy	snack	M&Ms		M&Ms	mnMs	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	chips	2	4	NA	snack	lobster	3	3	NA	animal
0244-4	1	basic12	catfish	fish	animal	grey fish	HI	grey fish	catfish	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	4	discusFish	2	2	fish	animal	iguana	4	3	NA	animal
0244-4	2	basic12	coffeeTable	table	furniture	light brown deask\___desk	next?	light brown deask\	coffeeTable	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	2	bookcase	4	3	NA	furniture	sideTable	2	4	table	furniture
0244-4	3	basic22	swordFish	fish	animal	fish		fish	swordFish	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	snake	2	4	NA	animal	hamster	3	3	NA	animal
0244-4	4	basic23	jellyBeans	candy	snack	jelly beans		jelly beans	jellyBeans	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	bathrobe	3	2	NA	clothing	chips	2	4	NA	snack
0244-4	5	basic22	rose	flower	plant	rose		rose	rose	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	rosemary	4	4	NA	plant	grasses	2	3	NA	plant
0244-4	8	basic23	gummyBears	candy	snack	gummy bears		gummy bears	gummyBears	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	pretzels	4	3	NA	snack	squirrel	3	4	NA	animal
0244-4	12	basic33	mnMs	candy	snack	m and m___candy		m and m	mnMs	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	4	4	dress	2	3	NA	clothing	squirrel	3	2	NA	animal
0244-4	13	basic22	blackBear	bear	animal	bear		bear	blackBear	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	horse	3	4	NA	animal	squirrel	2	2	NA	animal
0244-4	16	basic22	picnicTable	table	furniture	bench		bench	picnicTable	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	bed	4	3	NA	furniture	wardrobe	3	2	NA	furniture
0244-4	19	basic23	suv	car	vehicle	car		car	suv	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	bed	3	2	NA	furniture	train	2	4	NA	vehicle
0244-4	22	basic33	sportsCar	car	vehicle	car		car	sportsCar	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	bathrobe	3	3	NA	clothing	rosemary	2	4	NA	plant
0244-4	25	basic23	germanShepherd	dog	animal	dog		dog	germanShepherd	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	squirrel	3	4	NA	animal	rosemary	2	3	NA	plant
0244-4	29	basic22	hummingBird	bird	animal	bird		bird	hummingBird	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	squirrel	4	4	NA	animal	elephant	3	2	NA	animal
0244-4	30	basic23	hawaiiShirt	shirt	clothing	shirt		shirt	hawaiiShirt	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	bookcase	2	2	NA	furniture	dress	3	4	NA	clothing
0244-4	31	basic33	clownFish	fish	animal	fish		fish	clownFish	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	ambulance	4	3	NA	vehicle	bed	3	4	NA	furniture
0244-4	33	basic33	pandaBear	bear	animal	panda		panda	pandaBear	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	bed	4	2	NA	furniture	pottedPlant	3	4	NA	plant
0244-4	34	basic23	pug	dog	animal	dog		dog	pug	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	rosemary	4	4	NA	plant	lobster	2	3	NA	animal
0244-4	35	basic22	parrot	bird	animal	bird		bird	parrot	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	lobster	3	4	NA	animal	lion	2	2	NA	animal
0244-4	37	basic23	husky	dog	animal	dog		dog	husky	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	squirrel	2	4	NA	animal	rosemary	4	2	NA	plant
0244-4	47	basic12	goldFish	fish	animal	fish___small	gpld?	fish	goldFish	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	4	discusFish	2	3	fish	animal	rhino	4	2	NA	animal
0244-4	49	basic12	grizzlyBear	bear	animal	bear		bear	grizzlyBear	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	elephant	2	4	NA	animal	koalaBear	3	3	bear	animal
0244-4	50	basic33	convertible	car	vehicle	car		car	convertible	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	crocodile	2	2	NA	animal	gloves	4	4	NA	clothing
0244-4	51	basic23	diningTable	table	furniture	table		table	diningTable	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	squirrel	4	3	NA	animal	bookcase	2	4	NA	furniture
0244-4	52	basic33	skittles	candy	snack	candy		candy	skittles	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	dress	2	2	NA	clothing	motorcycle	3	3	NA	vehicle
0244-4	55	basic33	dalmatian	dog	animal	dog		dog	dalmatian	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	dress	4	2	NA	clothing	pretzels	2	3	NA	snack
0244-4	60	basic22	pigeon	bird	animal	bird		bird	pigeon	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	pig	4	2	NA	animal	snake	2	3	NA	animal
0244-4	61	basic12	eagle	bird	animal	bird___white brown	small?___Eagle?	bird	eagle	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	4	3	sparrow	2	4	bird	animal	horse	3	2	NA	animal
0244-4	65	basic33	minivan	car	vehicle	van		van	minivan	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	socks	4	4	NA	clothing	rabbit	2	2	NA	animal
0244-4	68	basic33	dressShirt	shirt	clothing	shirt		shirt	dressShirt	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	motorcycle	3	4	NA	vehicle	bookcase	2	3	NA	furniture
0244-4	69	basic12	poloShirt	shirt	clothing	shirt no buttons		shirt no buttons	poloShirt	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	2	4	dress	4	3	NA	clothing	campShirt	3	2	shirt	clothing
0244-4	72	basic22	polarBear	bear	animal	bear		bear	polarBear	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	hamster	3	3	NA	animal	lobster	4	2	NA	animal
7569-e	4	basic33	bedsideTable	table	furniture	the object is a piece of furniture		the object is a piece of furniture	bedsideTable	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	2	3	iguana	3	2	NA	animal	dress	4	4	NA	clothing
7569-e	5	basic33	suv	car	vehicle	the object is a vehicle		the object is a vehicle	suv	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	3	3	lamp	4	2	NA	furniture	socks	2	4	NA	clothing
7569-e	8	basic22	rose	flower	plant	the object is a flower		the object is a flower	rose	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	3	2	ivy	4	3	NA	plant	pottedPlant	2	4	NA	plant
7569-e	16	basic23	jellyBeans	candy	snack	the object is candy		the object is candy	jellyBeans	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	3	3	chips	4	4	NA	snack	hamster	2	2	NA	animal
7569-e	17	basic23	coffeeTable	table	furniture	it is a table		it is a table	coffeeTable	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	3	2	bookcase	4	3	NA	furniture	pottedPlant	2	4	NA	plant
7569-e	22	basic23	husky	dog	animal	it is a pet___dog		it is a pet	husky	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	3	3	cow	2	4	NA	animal	motorcycle	4	2	NA	vehicle
7569-e	23	basic22	germanShepherd	dog	animal	it is a dog		it is a dog	germanShepherd	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	4	3	lobster	2	4	NA	animal	sheep	3	2	NA	animal
7569-e	34	basic33	eagle	bird	animal	it is a bird		it is a bird	eagle	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	2	3	bed	4	2	NA	furniture	pottedPlant	3	4	NA	plant
7569-e	39	basic22	diningTable	table	furniture	it is a table		it is a table	diningTable	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	2	2	wardrobe	3	4	NA	furniture	bed	4	3	NA	furniture
7569-e	48	basic33	grizzlyBear	bear	animal	it's a wild animal___it's brown___bear		it's a wild animal	grizzlyBear	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	4	3	socks	3	4	NA	clothing	cookies	2	2	NA	snack
7569-e	56	basic23	picnicTable	table	furniture	it's outdoor furniture		it's outdoor furniture	picnicTable	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	4	2	rhino	3	4	NA	animal	wardrobe	2	3	NA	furniture
7569-e	61	basic23	convertible	car	vehicle	it's a car___silver		it's a car	convertible	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	2	2	ambulance	3	4	NA	vehicle	crocodile	4	3	NA	animal
7569-e	65	basic33	sportsCar	car	vehicle	it's a vehicle		it's a vehicle	sportsCar	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	2	3	socks	3	4	NA	clothing	sheep	4	2	NA	animal
7569-e	71	basic22	minivan	car	vehicle	it's a van		it's a van	minivan	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	3	2	motorcycle	2	4	NA	vehicle	ambulance	4	3	NA	vehicle
7569-e	72	basic12	hummingBird	bird	animal	it's a hummingbird		it's a hummingbird	hummingBird	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	3	2	bison	4	3	NA	animal	sparrow	2	4	bird	animal
4509-7	3	basic12	pandaBear	bear	animal	panda		panda	pandaBear	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	lobster	3	2	NA	animal	koalaBear	2	3	bear	animal
4509-7	6	basic23	skittles	candy	snack	skittles		skittles	skittles	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	cookies	2	2	NA	snack	rabbit	3	3	NA	animal
4509-7	9	basic23	coffeeTable	table	furniture	it's the only purple one on my screen. it's kind of dark~~~ Grimace colored___bench		it's the only purple one on my screen. it's kind of dark~~~ Grimace colored	coffeeTable	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	3	3	lamp	4	4	NA	furniture	iguana	2	2	NA	animal
4509-7	12	basic33	tShirt	shirt	clothing	t shirt		t shirt	tShirt	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	ambulance	3	4	NA	vehicle	rhino	2	3	NA	animal
4509-7	14	basic22	parrot	bird	animal	parrot		parrot	parrot	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	crocodile	3	2	NA	animal	bison	2	4	NA	animal
4509-7	16	basic22	pigeon	bird	animal	pigeon		pigeon	pigeon	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	rabbit	3	4	NA	animal	crocodile	4	3	NA	animal
4509-7	18	basic23	germanShepherd	dog	animal	yep___dog		yep	germanShepherd	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	bison	3	4	NA	animal	lamp	2	3	NA	furniture
4509-7	19	basic33	dressShirt	shirt	clothing	shirt		shirt	dressShirt	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	grasses	3	3	NA	plant	snake	4	4	NA	animal
4509-7	21	basic12	mnMs	candy	snack	okiedoke___m&Ms		okiedoke	mnMs	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	cookies	2	2	NA	snack	candyCorn	4	4	candy	snack
4509-7	22	basic23	hummingBird	bird	animal	hummingbird		hummingbird	hummingBird	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	ivy	4	2	NA	plant	snake	3	4	NA	animal
4509-7	26	basic22	husky	dog	animal	dog		dog	husky	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	bison	4	4	NA	animal	cow	2	3	NA	animal
4509-7	27	basic22	suv	car	vehicle	car		car	suv	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	motorcycle	4	2	NA	vehicle	ambulance	3	3	NA	vehicle
4509-7	28	basic23	diningTable	table	furniture	table		table	diningTable	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	bed	4	3	NA	furniture	kitten	2	4	NA	animal
4509-7	29	basic33	tulip	flower	plant	tulip		tulip	tulip	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	rabbit	2	2	NA	animal	gloves	3	4	NA	clothing
4509-7	31	basic33	daisy	flower	plant	daisy		daisy	daisy	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	snake	2	2	NA	animal	chips	4	3	NA	snack
4509-7	35	basic22	sportsCar	car	vehicle	car		car	sportsCar	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	ambulance	2	3	NA	vehicle	train	4	4	NA	vehicle
4509-7	36	basic33	minivan	car	vehicle	car		car	minivan	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	hamster	3	3	NA	animal	wardrobe	4	2	NA	furniture
4509-7	38	basic23	sunflower	flower	plant	sunflower		sunflower	sunflower	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	snake	3	3	NA	animal	pottedPlant	4	4	NA	plant
4509-7	43	basic12	swordFish	fish	animal	shark ?		shark ?	swordFish	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	discusFish	2	3	fish	animal	hamster	4	2	NA	animal
4509-7	44	basic22	catfish	fish	animal	catfish		catfish	catfish	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	iguana	4	4	NA	animal	kitten	2	2	NA	animal
4509-7	47	basic33	gummyBears	candy	snack	gummy bears		gummy bears	gummyBears	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	motorcycle	2	3	NA	vehicle	crocodile	3	2	NA	animal
4509-7	50	basic33	hawaiiShirt	shirt	clothing	shirt		shirt	hawaiiShirt	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	squirrel	4	2	NA	animal	grasses	3	3	NA	plant
4509-7	51	basic33	bedsideTable	table	furniture	nightstand		nightstand	bedsideTable	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	grasses	4	3	NA	plant	bathrobe	3	2	NA	clothing
4509-7	52	basic33	rose	flower	plant	rose		rose	rose	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	hamster	4	3	NA	animal	ambulance	3	2	NA	vehicle
4509-7	53	basic12	pug	dog	animal	pug		pug	pug	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	greyhound	4	4	dog	animal	iguana	2	2	NA	animal
4509-7	55	basic12	polarBear	bear	animal	polar bear		polar bear	polarBear	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	koalaBear	3	2	bear	animal	horse	2	4	NA	animal
4509-7	56	basic12	dalmatian	dog	animal	dalmation		dalmation	dalmatian	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	greyhound	4	3	dog	animal	hamster	3	4	NA	animal
