itemtype,labeltype,item,label,meanresponse,YMin,YMax
dist_samesuper,super,bison,an animal,0.853,0.749,0.945
dist_samesuper,super,bookcase,furniture,0.696666666666667,0.579972222222222,0.807236111111111
dist_samesuper,super,campshirt,clothing,0.882307692307692,0.821538461538462,0.936173076923077
dist_samesuper,super,candycorn,a snack,0.698125,0.59684375,0.795640625
dist_samesuper,super,chick,an animal,0.824666666666667,0.688666666666667,0.930683333333333
dist_samesuper,super,chips,a snack,0.846923076923077,0.716903846153846,0.943846153846154
dist_samesuper,super,cookies,a snack,0.939090909090909,0.889090909090909,0.987272727272727
dist_samesuper,super,cow,an animal,0.939230769230769,0.891538461538462,0.980788461538461
dist_samesuper,super,crocodile,an animal,0.762,0.629925,0.872025
dist_samesuper,super,discusfish,an animal,0.821818181818182,0.698159090909091,0.936409090909091
dist_samesuper,super,dress,clothing,0.867333333333333,0.792,0.932
dist_samesuper,super,elephant,an animal,0.85,0.760555555555556,0.931680555555556
dist_samesuper,super,firetruck,a vehicle,0.726666666666667,0.575527777777778,0.865611111111111
dist_samesuper,super,gloves,clothing,0.635625,0.5086875,0.74065625
dist_samesuper,super,grasses,a plant,0.901111111111111,0.829444444444444,0.957236111111111
dist_samesuper,super,greyhound,an animal,0.8725,0.809359375,0.928765625
dist_samesuper,super,horse,an animal,0.9,0.830869565217391,0.959576086956522
dist_samesuper,super,iguana,an animal,0.643,0.538475,0.742025
dist_samesuper,super,ivy,a plant,0.794,0.63295,0.917
dist_samesuper,super,kitten,an animal,0.8815,0.771,0.955
dist_samesuper,super,koalabear,an animal,0.862857142857143,0.787142857142857,0.937142857142857
dist_samesuper,super,lamp,furniture,0.517857142857143,0.364982142857143,0.649303571428571
dist_samesuper,super,lily,a plant,0.863571428571429,0.789267857142857,0.932857142857143
dist_samesuper,super,lion,an animal,0.810666666666667,0.693316666666667,0.909333333333333
dist_samesuper,super,lobster,an animal,0.515,0.309958333333333,0.695
dist_samesuper,super,motorcycle,a vehicle,0.7025,0.506645833333333,0.867520833333333
dist_samesuper,super,pig,an animal,0.860714285714286,0.707107142857143,0.959303571428571
dist_samesuper,super,popcorn,a snack,0.897222222222222,0.838888888888889,0.949444444444444
dist_samesuper,super,pottedplant,a plant,0.910555555555556,0.842763888888889,0.957236111111111
dist_samesuper,super,pretzels,a snack,0.889,0.787975,0.963
dist_samesuper,super,rabbit,an animal,0.8804,0.81799,0.932
dist_samesuper,super,rhino,an animal,0.9,0.811052631578947,0.965789473684211
dist_samesuper,super,rosemary,a plant,0.813636363636364,0.721772727272727,0.896363636363636
dist_samesuper,super,sedan,a vehicle,0.858461538461538,0.737692307692308,0.945403846153846
dist_samesuper,super,sheep,an animal,0.906363636363636,0.848159090909091,0.960931818181818
dist_samesuper,super,sidetable,furniture,0.86,0.768888888888889,0.935027777777778
dist_samesuper,super,snake,an animal,0.748888888888889,0.644444444444444,0.867805555555555
dist_samesuper,super,socks,clothing,0.732,0.565925,0.857025
dist_samesuper,super,sparrow,an animal,0.616,0.462633333333333,0.762083333333333
dist_samesuper,super,squirrel,an animal,0.913125,0.878734375,0.945
dist_samesuper,super,train,a vehicle,0.66,0.582727272727273,0.736386363636364
dist_samesuper,super,wardrobe,furniture,0.819285714285714,0.76,0.882857142857143
target,super,bedsidetable,furniture,0.898461538461538,0.844596153846154,0.948461538461538
target,super,blackbear,an animal,0.876818181818182,0.812681818181818,0.929102272727273
target,super,catfish,an animal,0.524615384615385,0.353076923076923,0.683865384615385
target,super,clownfish,an animal,0.525,0.37809375,0.67003125
target,super,coffeetable,furniture,0.849090909090909,0.76725,0.923636363636364
target,super,convertible,a vehicle,0.93,0.869375,0.97628125
target,super,daisy,a plant,0.849,0.781,0.9085125
target,super,dalmatian,an animal,0.892272727272727,0.797261363636364,0.958636363636364
target,super,diningtable,furniture,0.905,0.858571428571429,0.946446428571429
target,super,dressshirt,clothing,0.942727272727273,0.91,0.973636363636364
target,super,eagle,an animal,0.9225,0.8708125,0.966666666666667
target,super,germanshepherd,an animal,0.957,0.912,0.986025
target,super,goldfish,an animal,0.746153846153846,0.653846153846154,0.847730769230769
target,super,grizzlybear,an animal,0.857142857142857,0.772071428571429,0.932142857142857
target,super,gummybears,a snack,0.765,0.675555555555556,0.844458333333333
target,super,hawaiishirt,clothing,0.767,0.647,0.885025
target,super,hummingbird,an animal,0.745882352941176,0.635882352941176,0.835308823529412
target,super,husky,an animal,0.94,0.902926470588235,0.965882352941176
target,super,jellybeans,a snack,0.659230769230769,0.510673076923077,0.792365384615385
target,super,minivan,a vehicle,0.774285714285714,0.604196428571429,0.912142857142857
target,super,mnms,a snack,0.827222222222222,0.736625,0.893888888888889
target,super,pandabear,an animal,0.90625,0.852484375,0.955
target,super,parrot,an animal,0.679090909090909,0.446363636363636,0.876409090909091
target,super,picnictable,furniture,0.631333333333333,0.52865,0.7387
target,super,pigeon,an animal,0.820833333333333,0.749145833333333,0.895854166666667
target,super,polarbear,an animal,0.911428571428571,0.853571428571429,0.959285714285714
target,super,poloshirt,clothing,0.953809523809524,0.916654761904762,0.982857142857143
target,super,pug,an animal,0.867,0.7879625,0.9405375
target,super,rose,a plant,0.850769230769231,0.778461538461538,0.913846153846154
target,super,skittles,a snack,0.791818181818182,0.643636363636364,0.898204545454545
target,super,sportscar,a vehicle,0.883333333333333,0.801055555555556,0.95
target,super,sunflower,a plant,0.818333333333333,0.6433125,0.941708333333333
target,super,suv,a vehicle,0.914,0.874,0.951
target,super,swordfish,an animal,0.692,0.504616666666667,0.858033333333333
target,super,tshirt,clothing,0.926666666666667,0.880555555555556,0.962791666666667
target,super,tulip,a plant,0.879090909090909,0.801795454545455,0.947272727272727
