alpha,lengthCostWeight,freqCostWeight,typWeight,colorCost,typeCost,logLikelihood,outputProb
5.069164762173566,0,0,3.235258598240465,3.345639971545059,4.8069922658591135,-1470.5931134339005,-9.210340371976182
5.155533493911615,0,0,3.1493886908401585,3.4192743741671574,4.7714493783069925,-1471.1783847428155,-9.210340371976182
5.155533493911615,0,0,3.0985425734584995,3.4585976288259834,4.709129399663059,-1471.3068872483298,-9.210340371976182
5.0786637782883135,0,0,3.220753696414797,3.3897208655850095,4.5007755975294215,-1470.658640734547,-9.210340371976182
5.183929138818298,0,0,3.3682237173918717,3.5156316122888747,4.656026747863775,-1471.1381255283156,-9.210340371976182
5.08710726866633,0,0,3.253705968338434,3.5322664108935107,4.804658858813492,-1470.6487045222384,-9.210340371976182
5.304947436975726,0,0,3.258060174812234,3.347136467708562,4.906537834739318,-1472.0332466002767,-9.210340371976182
5.3656242434851995,0,0,3.444475160074146,3.265064817389078,4.8293636582424035,-1472.624968615266,-9.210340371976182
5.331206462663188,0,0,3.4079344822770783,3.276286666293915,4.838539906040479,-1472.2784677588932,-9.210340371976182
5.373987518776234,0,0,3.4622924438917413,3.1798754555519175,4.869053786538831,-1472.7266887187864,-9.210340371976182
5.327833365761768,0,0,3.475656198009956,3.1962955788930065,4.8975071727056685,-1472.3329192396461,-9.210340371976182
5.302117538674591,0,0,3.3358173340766353,3.111597749968195,4.935894327264827,-1471.9950815603863,-9.210340371976182
5.378735606872585,0,0,3.4640263588018785,3.1036234396308804,4.8214340671120635,-1472.7734115189878,-9.210340371976182
5.383195805056216,0,0,3.4560009590903187,3.2676984875233543,4.695179648985527,-1472.8033989283977,-9.210340371976182
5.466298372847778,0,0,3.414988797351975,3.430573040837208,4.759956782305606,-1473.5729543631583,-9.210340371976182
5.407783202564354,0,0,3.4396049629149585,3.3824069459908865,4.828925088343885,-1473.015333559251,-9.210340371976182
5.326213388730618,0,0,3.53712452207921,3.3477550243830594,4.909726650599479,-1472.4318832069603,-9.210340371976182
5.265951778326336,0,0,3.586659748526126,3.210273821816104,4.928758544640045,-1472.0455456774907,-9.210340371976182
5.263620765363504,0,0,3.5624389423008167,3.08481327473839,4.958268684781408,-1471.9681514337121,-9.210340371976182
5.190913158007962,0,0,3.5132091185511545,2.9894713505670634,4.826749534950023,-1471.3309925700457,-9.210340371976182
5.269578245879478,0,0,3.455364277191811,3.1521190872575757,4.819369443494963,-1471.822316119492,-9.210340371976182
5.255301519703528,0,0,3.2335708204929667,3.139937520847503,4.816876111984215,-1471.6754534991328,-9.210340371976182
5.228881404012605,0,0,3.170863657318023,3.336653702012956,4.829702374270804,-1471.5765630322328,-9.210340371976182
5.382731845198813,0,0,2.987556564273272,3.4426670111946662,4.938800012169554,-1473.1482142462921,-9.210340371976182
5.242085079108437,0,0,3.0539327774129332,3.4776558035648706,4.7352464103998,-1471.9339143872826,-9.210340371976182
5.2307598857726765,0,0,3.1911871921662587,3.6135091226113762,4.7352464103998,-1471.5566263631194,-9.210340371976182
5.262304817625866,0,0,3.2009930805071085,3.5622157773661973,4.726986304260874,-1471.7622559685906,-9.210340371976182
5.262304817625866,0,0,3.233030750180568,3.656445113639342,4.822665799715835,-1471.7266894829652,-9.210340371976182
5.295866069948627,0,0,3.3330827540234216,3.6521910295611484,4.629974484753321,-1471.9442410472514,-9.210340371976182
5.383498785758867,0,0,3.2391304263318417,3.636831328398759,4.514426838288095,-1472.7115220922908,-9.210340371976182
5.337245370539282,0,0,3.277980741375527,3.645471369822209,4.502199787508022,-1472.29009612011,-9.210340371976182
5.304278960995509,0,0,3.3628864127302753,3.709760994385449,4.4159393515017245,-1472.021134370322,-9.210340371976182
5.0329522260518385,0,0,3.3695512146369593,3.687574231351031,4.371158356283303,-1470.3259383113596,-9.210340371976182
5.022578393685189,0,0,3.2858624042502944,3.6069026374408617,4.52988829033146,-1470.3347869318682,-9.210340371976182
4.963737521551639,0,0,3.4753223625141283,3.607204836539754,4.657055000225625,-1470.1037787588987,-9.210340371976182
4.81863474072948,0,0,3.370322120337379,3.746472661796002,4.67711547734832,-1469.7870566496235,-9.210340371976182
4.903342438329829,0,0,3.3604657591396596,3.794111570583592,4.677924380268571,-1469.9153271028308,-9.210340371976182
4.903342438329829,0,0,3.45094388473282,3.850889373043623,4.829029698638079,-1469.910271746888,-9.210340371976182
4.778803364645636,0,0,3.4211515445169636,3.569603355821215,4.7650441848390654,-1469.7414762953151,-9.210340371976182
4.765416494377447,0,0,3.349337158713416,3.581381615898498,4.878008447605951,-1469.796174841271,-9.210340371976182
4.787463577973752,0,0,3.295572025251599,3.3835233354889107,4.808454953793791,-1469.8767569988709,-9.210340371976182
4.668201801599191,0,0,3.3091477600503203,3.3741735725436905,4.795111609225066,-1469.98735860882,-9.210340371976182
4.777917911172954,0,0,3.3980519751999023,3.5117644255185883,4.783479417120924,-1469.7509034147295,-9.210340371976182
4.834483982172854,0,0,3.457602109126852,3.5344168236493405,4.626488268297322,-1469.7859034810513,-9.210340371976182
4.718974091860172,0,0,3.457602109126852,3.4063928959037613,4.650749333712874,-1469.7507426234058,-9.210340371976182
4.8434467925405436,0,0,3.507594466923299,3.4315379987547177,4.530747548216433,-1469.8331727164402,-9.210340371976182
4.637854360659582,0,0,3.419647890474808,3.430911478543947,4.655069333654502,-1469.887400963652,-9.210340371976182
4.637854360659582,0,0,3.3770644448996823,3.4642451042410904,4.742934568688643,-1469.9347458889918,-9.210340371976182
4.541354121536657,0,0,3.3766959661096214,3.3079893647037224,4.737676906652446,-1470.2650362813338,-9.210340371976182
4.601180830521498,0,0,3.4493268291108503,3.2640711897411228,4.952940882222338,-1469.9622446629821,-9.210340371976182
4.542274238029931,0,0,3.3561108379434743,3.295849933985561,4.934010100096623,-1470.3025011977884,-9.210340371976182
4.570171700327745,0,0,3.1976182477072834,3.4003072786984836,4.898657723721749,-1470.7033436136778,-9.210340371976182
4.58790333845473,0,0,3.3520064662097036,3.4249507972138886,4.7770164849212176,-1470.1285779345521,-9.210340371976182
4.6134909370147,0,0,3.3133434741640304,3.5279780054737215,4.749925782110628,-1470.1275992330445,-9.210340371976182
4.4903284511695825,0,0,3.5392719118791574,3.5590078558211626,4.842822685978717,-1470.3641126128862,-9.210340371976182
4.611184296153058,0,0,3.4485851503953113,3.6543615853783753,4.921610413681725,-1469.9347800510513,-9.210340371976182
4.611184296153058,0,0,3.4137093590879912,3.675596261331796,4.872754822328779,-1469.9614689048892,-9.210340371976182
4.61928169071377,0,0,3.6047158690630092,3.667167943410401,4.856220125899599,-1469.9990661288566,-9.210340371976182
4.653000583285112,0,0,3.610309582963983,3.6422446105746173,4.95252327817191,-1469.9513420583269,-9.210340371976182
4.609411457626495,0,0,3.660613566132523,3.7110912322157916,4.8453833466388385,-1470.1244252457734,-9.210340371976182
4.6836315094421,0,0,3.710945344727101,3.8359331828585703,4.8428607832991055,-1470.1603499476778,-9.210340371976182
4.617128891588639,0,0,3.7813872206084187,3.8296685430867683,4.858085167672204,-1470.467384499942,-9.210340371976182
4.677091591339757,0,0,3.7813872206084187,3.9090790615343036,4.881107620756381,-1470.404097273187,-9.210340371976182
4.6478221548866,0,0,3.7274182757598715,3.8318374487432036,4.847964785277492,-1470.2422412832473,-9.210340371976182
4.774514982100439,0,0,3.7470007930317104,3.9574338768244863,4.925163129628778,-1470.2982168074436,-9.210340371976182
4.872958958751754,0,0,3.7680060119047543,4.075534243719325,4.987642700715623,-1470.5528708068282,-9.210340371976182
5.035115506636339,0,0,3.770528154104175,4.202900483197762,4.896861271336759,-1471.1730662862171,-9.210340371976182
5.083173757963207,0,0,3.7621182419037886,3.8973472581505852,4.9854220131047,-1471.3912505195005,-9.210340371976182
5.12984746571883,0,0,3.651599078774045,3.777649338366046,4.979870809601862,-1471.2669084584852,-9.210340371976182
5.052566973447666,0,0,3.529322771045241,3.678624887192739,4.753385422067274,-1470.545296295765,-9.210340371976182
5.074648296509071,0,0,3.662794813552041,3.6925424933267275,4.77159270324574,-1470.9826910041736,-9.210340371976182
5.107296694560999,0,0,3.7238168283869477,3.7278937638685488,4.864669965614517,-1471.3783079354303,-9.210340371976182
5.150270180664478,0,0,3.8053412239459927,3.6750740858570774,4.9241626397402545,-1471.9878415111207,-9.210340371976182
5.125155211454765,0,0,3.676131565335662,3.768362132506039,4.740441908828551,-1471.316494467323,-9.210340371976182
5.033891423649134,0,0,3.6205696231743207,3.7617121345192026,4.672314765051407,-1470.653676784708,-9.210340371976182
4.938868378297016,0,0,3.446451278905205,3.53733630666052,4.837348337534339,-1470.00326323944,-9.210340371976182
4.914619754451905,0,0,3.4245315264981473,3.4028057851868607,4.932450694167841,-1469.928805232689,-9.210340371976182
4.821502385839601,0,0,3.4731250359199675,3.3473057051498665,4.907878571021331,-1469.7772447105506,-9.210340371976182
4.808066110883088,0,0,3.4306682835994478,3.3654268859523406,4.99942188554933,-1469.7543986922233,-9.210340371976182
4.6074205788138585,0,0,3.4603864601774745,3.2274492562083075,4.975993387260788,-1469.9396513250524,-9.210340371976182
4.745376057626555,0,0,3.3693597527265764,3.3773580953096167,4.8991445786551155,-1469.7812290683194,-9.210340371976182
4.758574148792663,0,0,3.3693597527265764,3.522143412978742,4.880469052365857,-1469.7754414921149,-9.210340371976182
4.786019318370085,0,0,3.555551995172928,3.528798747595446,4.886246619498987,-1469.824373373238,-9.210340371976182
4.666178541145047,0,0,3.3536647283991545,3.5080028928093805,4.826190685701185,-1469.9056396793394,-9.210340371976182
4.813034417626568,0,0,3.3287122968936,3.420768181805511,4.8557120630221355,-1469.8277877490468,-9.210340371976182
4.813034417626568,0,0,3.435729401919411,3.464545317846093,4.866223981060372,-1469.7583904429628,-9.210340371976182
4.778502255173272,0,0,3.386510132218464,3.6366835348967426,4.918645986913721,-1469.758358617924,-9.210340371976182
4.788247369453884,0,0,3.345553946639141,3.6403433966405925,4.877305311799484,-1469.7989293002593,-9.210340371976182
4.840143787796045,0,0,3.327691499377532,3.694883030900608,4.860032481342824,-1469.848359356464,-9.210340371976182
4.7705213773972,0,0,3.3573696198781753,3.772376713968061,4.866430877246812,-1469.7854655938347,-9.210340371976182
4.798661841815627,0,0,3.186643099690852,3.831427295197396,4.935176220798321,-1470.1612240652955,-9.210340371976182
5.004620963274225,0,0,3.2689343276499927,3.7520131597734343,4.890141167263847,-1470.2905231281145,-9.210340371976182
4.9906655797163255,0,0,3.409461706992193,3.8402798515086576,4.841128419261394,-1470.1611526510555,-9.210340371976182
4.939753952714235,0,0,3.3299172260810344,3.7899958467372916,4.715813346218667,-1470.0243298710834,-9.210340371976182
4.871673681374471,0,0,3.35249348903457,3.8662880758685287,4.715619458857567,-1469.8624136480923,-9.210340371976182
4.96787342888609,0,0,3.333932647307025,3.65521261037533,4.665805922929355,-1470.1015944452135,-9.210340371976182
4.950987334991741,0,0,3.3244856088798262,3.63195710058011,4.624177674084963,-1470.059499727178,-9.210340371976182
4.983247777609364,0,0,3.223737405319638,3.6439495725585616,4.67984549395452,-1470.2988472909747,-9.210340371976182
5.088536637627139,0,0,3.3479000132543426,3.827198981749812,4.5297279515613225,-1470.5868162947208,-9.210340371976182
5.219012632750642,0,0,3.347545238088038,3.8142432181579897,4.4581817457789725,-1471.3703880513788,-9.210340371976182
5.203107779888438,0,0,3.409137569612597,3.8330337948015374,4.324712493005222,-1471.2862036403092,-9.210340371976182
5.231040530593551,0,0,3.3186327239179496,3.8853357511301017,4.256745532011232,-1471.4551849249483,-9.210340371976182
5.191887652936248,0,0,3.365364305571067,3.8010546450455394,4.13527848480245,-1471.1895749095395,-9.210340371976182
5.238792639285017,0,0,3.230087505762792,4.038480533475908,4.13527848480245,-1471.5622780467786,-9.210340371976182
5.1610554206657815,0,0,3.2453691024801494,4.193988748162545,4.202530778610171,-1471.049079193453,-9.210340371976182
5.05896909262834,0,0,3.3622113699743204,4.156195635054723,4.16736270401511,-1470.441912753013,-9.210340371976182
5.114835907421412,0,0,3.4427765130210704,4.106841895201023,4.075819681441441,-1470.7610844661997,-9.210340371976182
4.971574937124973,0,0,3.442692774543941,4.251490664702915,3.9398587004877434,-1470.1063526055757,-9.210340371976182
4.889251464370583,0,0,3.494615380189477,4.120365710073086,4.049988315855108,-1469.9089995521063,-9.210340371976182
4.879999344773576,0,0,3.5965116519877114,4.0753211324885825,4.148151936515449,-1470.044941868264,-9.210340371976182
4.941575048866461,0,0,3.5965116519877114,4.09156439084851,4.147252581281547,-1470.2208330187727,-9.210340371976182
4.954199646379575,0,0,3.6898642020534584,3.988653475852724,4.227091635690471,-1470.5224645260482,-9.210340371976182
4.933473568248802,0,0,3.806693847008588,3.8780189330561967,4.129426674442467,-1470.90024422336,-9.210340371976182
5.097103083723338,0,0,3.8815724601474915,3.788526290742604,4.153368461447808,-1472.0372041663659,-9.210340371976182
5.067143623598119,0,0,3.9598193872859326,3.5969531233796626,4.24174789297386,-1472.3136599030627,-9.210340371976182
5.191179946516261,0,0,3.902601405692082,3.5210872975619214,4.166463212125797,-1472.760343409774,-9.210340371976182
5.052743973325473,0,0,3.778602483539972,3.502821651032255,4.166463212125797,-1471.2965660967243,-9.210340371976182
5.0630228684774625,0,0,3.7548253500786295,3.589227772008239,4.320402984999971,-1471.2513449074202,-9.210340371976182
5.096535386757358,0,0,3.778894650805376,3.5491497816174147,4.481744945709516,-1471.5384073167606,-9.210340371976182
5.0420482342459625,0,0,3.778894650805376,3.444475398627597,4.470622848929781,-1471.2431079677146,-9.210340371976182
5.027413937745486,0,0,3.5089796385565792,3.444475398627597,4.414446158632034,-1470.3955219532847,-9.210340371976182
5.0606671403198,0,0,3.4504009451223183,3.538938650023179,4.459666043109961,-1470.483249861614,-9.210340371976182
5.169670143164421,0,0,3.410372329210955,3.4629086123635755,4.367775503265193,-1471.0656634165714,-9.210340371976182
5.38113296464823,0,0,3.521274281993823,3.4460717220362236,4.252855824455601,-1472.8965632162528,-9.210340371976182
5.408697429360729,0,0,3.767104593454226,3.470707616970125,4.170965596194861,-1473.9337665389592,-9.210340371976182
5.315645158681162,0,0,3.797253676272712,3.606205198732843,4.0717290333807385,-1473.2083201301903,-9.210340371976182
5.412307287230024,0,0,3.800786958008536,3.539431782737175,4.260663912352095,-1474.1174876640405,-9.210340371976182
5.382082286122191,0,0,3.6789916459452847,3.599500171774971,4.277346249571824,-1473.3375364515641,-9.210340371976182
5.5083493002539115,0,0,3.5480805516257203,3.6076167376890336,4.338189427542155,-1474.2542653561156,-9.210340371976182
5.524545627006078,0,0,3.5836896350125342,3.3520879954637532,4.30843101132038,-1474.5218801591345,-9.210340371976182
5.490678915187907,0,0,3.593945031455475,3.3580325270166314,4.30728456994568,-1474.1767284304851,-9.210340371976182
5.443714019372183,0,0,3.5427895809043686,3.3740492841638066,4.355948098452252,-1473.5565446320531,-9.210340371976182
5.341844301787801,0,0,3.5101972534692205,3.3484230592345043,4.306194691392611,-1472.515392520884,-9.210340371976182
5.247907272988802,0,0,3.5130292488810384,3.4476245788941897,4.3687370160267145,-1471.7438170482276,-9.210340371976182
5.258075123398581,0,0,3.5845539835992355,3.359182095987291,4.487960600186138,-1471.9779803711283,-9.210340371976182
5.0655601589072905,0,0,3.5101976919650517,3.3579150659495216,4.551380235007221,-1470.5789914000704,-9.210340371976182
4.910017844111608,0,0,3.550156033761162,3.3192823341703264,4.551380235007221,-1470.0343721265062,-9.210340371976182
4.910017844111608,0,0,3.743526627032884,3.400587327835893,4.533929539594851,-1470.562273953786,-9.210340371976182
5.023969851912092,0,0,3.752410551153269,3.400587327835893,4.56835760486417,-1471.04479616527,-9.210340371976182
5.038320985493783,0,0,3.6975371755582733,3.3777868362595926,4.378391169274474,-1470.9098006204847,-9.210340371976182
4.905891190043013,0,0,3.6071247130266033,3.171357581985104,4.429247033297379,-1470.135367046505,-9.210340371976182
4.855908439479546,0,0,3.618016312537903,3.180857441743776,4.323165048952147,-1470.039472604602,-9.210340371976182
4.724568894350568,0,0,3.2932651299784856,3.2081006267438252,4.323165048952147,-1469.924444528258,-9.210340371976182
4.762434563813576,0,0,3.205539166576904,3.1409444386240737,4.350602312124975,-1470.1237826098622,-9.210340371976182
4.697139765344233,0,0,3.355640091469132,3.117469560137262,4.350602312124975,-1469.8476440480265,-9.210340371976182
4.673586146497204,0,0,3.297046258886898,3.066324426990282,4.496924830570006,-1470.003599700453,-9.210340371976182
4.746015275465903,0,0,3.183709787586452,3.249687316743328,4.452780930301939,-1470.220293497009,-9.210340371976182
4.678386897667093,0,0,3.2249944619357525,3.171014547143341,4.394277234531382,-1470.203390308213,-9.210340371976182
4.754470391193922,0,0,3.212658676763847,3.187579550318071,4.328213142751969,-1470.108855204956,-9.210340371976182
4.646265697742088,0,0,3.1522332193175417,3.2382177269819,4.27778844153794,-1470.6001898250386,-9.210340371976182
4.7661556771064975,0,0,3.1563056485241074,3.292347242110166,4.208501659732283,-1470.3001521686795,-9.210340371976182
4.706379594721941,0,0,3.1149819533478817,3.4862933125564557,4.086837684817395,-1470.6003186399407,-9.210340371976182
4.728175766039422,0,0,3.0838510119085214,3.7216603649394746,3.9526822482137387,-1470.7094431045011,-9.210340371976182
4.728175766039422,0,0,2.921594181418537,3.6168379530417845,4.013691622675649,-1471.8232938599774,-9.210340371976182
4.692355634703779,0,0,3.0595386786620753,3.6168379530417845,3.974545856220515,-1470.9499771840074,-9.210340371976182
4.692355634703779,0,0,2.9859482906474115,3.5805635119751127,3.9097661914654016,-1471.4474574414162,-9.210340371976182
4.705903341481149,0,0,2.9859482906474115,3.6007640996956862,4.024838061157805,-1471.3977125148826,-9.210340371976182
4.6892367488423465,0,0,3.1321246903806115,3.503711315851181,4.00077393714635,-1470.5614719192754,-9.210340371976182
4.511463223395923,0,0,3.0396733815304224,3.6457295952146738,3.8349640588183367,-1472.0256867101862,-9.210340371976182
4.511463223395923,0,0,3.15408259327089,3.7089113836134904,3.7487993806042663,-1471.2503249610718,-9.210340371976182
4.511463223395923,0,0,3.0535676598798416,3.7102365329148483,3.629257271197389,-1471.9179483908804,-9.210340371976182
4.520915325133608,0,0,3.047137457790537,3.7136735640935594,3.624359772229282,-1471.9009826030926,-9.210340371976182
4.496202359270502,0,0,3.2145293844961627,3.675905961032584,3.524982871187596,-1471.0305142439395,-9.210340371976182
4.50310300681631,0,0,3.2056846160631887,3.8064308351897456,3.467235666882768,-1471.0303557744023,-9.210340371976182
4.4512726017494515,0,0,3.2201126269282794,3.834710369375704,3.431538870740299,-1471.302770599961,-9.210340371976182
4.4512726017494515,0,0,3.4071955598551495,3.9200424550082036,3.6705140751825525,-1470.6751540752525,-9.210340371976182
4.345221905558686,0,0,3.440310875528506,3.859866199635044,3.636021298224647,-1471.3598770456676,-9.210340371976182
4.399288657083148,0,0,3.446873081496708,4.046819416819875,3.584768865437966,-1470.944063735054,-9.210340371976182
4.490798673277983,0,0,3.5648081628696744,3.9673359875413805,3.7372595023765833,-1470.3726410366844,-9.210340371976182
4.527109047060723,0,0,3.64019329792211,3.95827265136898,3.7009417563773797,-1470.313257817811,-9.210340371976182
4.5427812965014915,0,0,3.641145278981271,4.025730782405841,3.69876755373195,-1470.2612635230646,-9.210340371976182
4.5427812965014915,0,0,3.5865469256278173,4.104714545177235,3.6395875989430406,-1470.1833599337388,-9.210340371976182
4.596058700727183,0,0,3.5861777237056525,4.238099518159094,3.6404323578219877,-1470.0249688219685,-9.210340371976182
4.617110634246522,0,0,3.589898336779461,4.232737214666911,3.603060410082095,-1469.981869369112,-9.210340371976182
4.720194243965876,0,0,3.613254117254905,4.203286374765164,3.645760431629122,-1469.9035799065282,-9.210340371976182
4.691459781989793,0,0,3.613254117254905,4.258372827484113,3.645760431629122,-1469.9166425270955,-9.210340371976182
4.729881034949091,0,0,3.600808315792924,4.304262369760477,3.511497865522036,-1469.87876562896,-9.210340371976182
4.728741829145239,0,0,3.600808315792924,4.462261019106215,3.673329849452591,-1469.8788637119887,-9.210340371976182
4.6941576765291835,0,0,3.4891753143262925,4.420476920662631,3.8008359316581397,-1469.7772891341713,-9.210340371976182
4.6208486458545694,0,0,3.5954510370059163,4.315732226736806,3.852505815585187,-1469.9820389529048,-9.210340371976182
4.659019947633398,0,0,3.4477743697243746,4.190643850799414,3.852505815585187,-1469.8274726235927,-9.210340371976182
4.663217893428364,0,0,3.2926291484656156,4.3810971835098,3.7940951588654634,-1470.0383111999113,-9.210340371976182
4.706099904346232,0,0,3.333467996815651,4.170995656390504,3.845759215193992,-1469.8699319371956,-9.210340371976182
4.803167351291391,0,0,3.3122799492536057,4.049529683487353,3.7158432678948516,-1469.8484912955994,-9.210340371976182
4.731261233174281,0,0,3.3611814748495012,3.9741628472907076,3.9832416040331955,-1469.8005181358624,-9.210340371976182
4.668634885435261,0,0,3.5041593065661862,4.009475870452782,3.992518565510515,-1469.8143969960001,-9.210340371976182
4.777283042569922,0,0,3.4958143709037177,3.942424208598795,3.930290218955826,-1469.756417594387,-9.210340371976182
4.816693101318965,0,0,3.541193851111541,3.9227143543692273,3.910541719847256,-1469.8348948040605,-9.210340371976182
4.684251285287255,0,0,3.3989642579776564,3.8580401938542863,3.801682918733615,-1469.8158946406254,-9.210340371976182
4.660553533712799,0,0,3.483717069333639,3.809652619523084,3.927491400264112,-1469.8210517017876,-9.210340371976182
4.726474468381415,0,0,3.5757663271113937,3.828684406317225,3.815272252749659,-1469.837543016621,-9.210340371976182
4.664472525140208,0,0,3.4627592568716947,3.713462886939792,3.9346985229691454,-1469.8144673914708,-9.210340371976182
4.691570423098271,0,0,3.4907810967671673,3.8272887677626057,3.9346985229691454,-1469.7805364793528,-9.210340371976182
4.875839046560246,0,0,3.4870938409191563,3.799736444759411,3.8837832309619467,-1469.8730679979185,-9.210340371976182
4.788778661745023,0,0,3.4953128999843446,3.8944141031658597,3.8384137495319823,-1469.7622118664353,-9.210340371976182
4.804175406037748,0,0,3.526903504053412,3.8944141031658597,3.6943691389219007,-1469.8035241615587,-9.210340371976182
4.804175406037748,0,0,3.505157732577714,3.804739963070925,3.7498259788907506,-1469.7818497239866,-9.210340371976182
4.714309648662351,0,0,3.438773604824223,3.831334922971859,3.8499638536032768,-1469.756812814309,-9.210340371976182
4.714309648662351,0,0,3.2195263857879226,3.860002361086103,3.8439027347377674,-1470.1449464399614,-9.210340371976182
4.813270988329482,0,0,3.1744084602409304,3.7518211801970947,3.7109438785610513,-1470.1985340409049,-9.210340371976182
4.8436820428461065,0,0,3.2177399384443937,3.8116037773958205,3.8198902641073094,-1470.0686406361278,-9.210340371976182
4.938426052283296,0,0,3.1971189009897896,3.793412683946639,3.715692734232344,-1470.2472178024464,-9.210340371976182
4.904227651304402,0,0,3.221036950608049,3.904730730466727,3.698544967753646,-1470.1249448476442,-9.210340371976182
4.837014103333106,0,0,3.3002295834763355,3.753459242230553,3.6945230532403226,-1469.8851861807866,-9.210340371976182
4.837014103333106,0,0,3.219970302065786,3.7557174846435952,3.9519678159577714,-1470.0593799398027,-9.210340371976182
4.670515723689098,0,0,3.219970302065786,3.9562715676937135,3.9860286236702835,-1470.2412563127148,-9.210340371976182
4.644475732991036,0,0,3.3447853673496613,3.8942079533902003,3.9187667897925227,-1469.9707028155694,-9.210340371976182
4.7717924226871595,0,0,3.358109628243079,3.9450633173894594,4.032138622199247,-1469.784451216239,-9.210340371976182
4.65665950406,0,0,3.3318335691273706,4.07807891271938,4.078242921287102,-1469.9658438940419,-9.210340371976182
4.661058570306044,0,0,3.125007108698997,4.163348536605237,4.117109080382363,-1470.684997143551,-9.210340371976182
4.720377901587804,0,0,3.049628115171269,4.117485491986368,4.270788249344271,-1470.9261248223293,-9.210340371976182
4.717810608916716,0,0,3.0315178830846476,4.0061736071986225,4.428339381247557,-1471.0464004941107,-9.210340371976182
4.7729046078587425,0,0,2.9030287024921804,4.078830845541411,4.659878966068312,-1471.8328480411242,-9.210340371976182
4.862614356163969,0,0,2.981481568702156,4.078830845541411,4.63609762780807,-1471.1126006485936,-9.210340371976182
4.72150176722161,0,0,3.0037373886274397,4.098848100304725,4.610240352328782,-1471.2197738382008,-9.210340371976182
4.783999680785337,0,0,3.112308789752989,4.098848100304725,4.525209753706885,-1470.4694273031832,-9.210340371976182
4.838522525418207,0,0,3.1161280241209677,3.9429018433285243,4.5847942319736035,-1470.4194155430216,-9.210340371976182
4.965303051194462,0,0,3.030489715936998,4.035908671926114,4.602568980124353,-1470.904462052407,-9.210340371976182
4.994745664640076,0,0,3.0174306583496615,3.901952813460244,4.734829958322988,-1471.0217434634526,-9.210340371976182
5.039995073489823,0,0,3.0243748013190146,3.9057858380961754,4.695322087926834,-1471.1031527859097,-9.210340371976182
5.136251452910504,0,0,2.9763198107976936,3.873041423243646,4.79466065177585,-1471.6601240106781,-9.210340371976182
4.898400367843853,0,0,2.9570255802315577,3.953085354901499,4.791106619445518,-1471.256046184877,-9.210340371976182
4.869624501709123,0,0,3.034975024060022,4.041528103110757,4.705557715254933,-1470.8034252022912,-9.210340371976182
4.922310911499762,0,0,2.8715580403352114,3.9209249071921546,4.6459460356004625,-1471.8500073308053,-9.210340371976182
4.970131466016087,0,0,2.9039907137490033,3.914378531846019,4.569153416640852,-1471.632026721168,-9.210340371976182
4.9611645081154325,0,0,3.005464673080419,3.940178701436704,4.554176965798806,-1471.0219079723402,-9.210340371976182
4.9635215795243,0,0,3.028219180034934,4.0214333181670785,4.49425055033662,-1470.9123828636564,-9.210340371976182
5.042152932495547,0,0,3.081246443546106,4.042717683395289,4.650372751209631,-1470.882804888779,-9.210340371976182
4.908135763519567,0,0,3.2461659163046965,4.119672951195976,4.63704548684616,-1470.075703944879,-9.210340371976182
4.741458492875748,0,0,3.3402522876479432,4.0593314772176425,4.567028757858436,-1469.8208681562014,-9.210340371976182
4.742944988389917,0,0,3.41272925525932,4.091029736897155,4.371919002752317,-1469.7484261336629,-9.210340371976182
4.561697085599331,0,0,3.4322103247531954,4.153363599604196,4.322617377631066,-1470.1049872700396,-9.210340371976182
4.561697085599331,0,0,3.542793473268048,4.053897554843438,4.194855537614003,-1470.0839972491485,-9.210340371976182
4.595410920684379,0,0,3.571774123113774,4.039990719408599,4.147112533875431,-1470.0099652031215,-9.210340371976182
4.596087424415952,0,0,3.538089120380274,4.073943013826312,4.0624538526449925,-1469.979821978892,-9.210340371976182
4.531578784708159,0,0,3.538089120380274,3.941319987068917,4.374140520424754,-1470.1887721821206,-9.210340371976182
4.616139414210047,0,0,3.572609299714432,3.984508061800882,4.4481829760142535,-1469.9622969536417,-9.210340371976182
4.57267923651738,0,0,3.5766711124744854,4.136660432512223,4.288817450080451,-1470.0772989007205,-9.210340371976182
4.571356856976356,0,0,3.475836942017419,4.102052127351657,4.330886328638483,-1470.0434511124706,-9.210340371976182
4.731005419875571,0,0,3.3216089436498692,4.202009015630308,4.303596037423299,-1469.860486531364,-9.210340371976182
4.731005419875571,0,0,3.291641849247932,4.217107826374082,4.366243586581978,-1469.9202787335896,-9.210340371976182
4.754761985216032,0,0,3.2733020710936023,4.217107826374082,4.404898170443779,-1469.9389870208831,-9.210340371976182
4.68822246126398,0,0,3.385975169528524,4.387856850384955,4.3572205689485495,-1469.8226987994651,-9.210340371976182
4.662506436894564,0,0,3.4270257317832082,4.423036191227089,4.304230580047133,-1469.8311097600586,-9.210340371976182
4.791813195118354,0,0,3.3797596326704955,4.55709713171546,4.405995288489669,-1469.7659560495774,-9.210340371976182
4.827508956811336,0,0,3.4486234778018243,4.624596281136165,4.394457710449725,-1469.7746704358244,-9.210340371976182
5.067707125716293,0,0,3.400841637073981,4.878772809864916,4.394457710449725,-1470.4875780164814,-9.210340371976182
5.147686473865923,0,0,3.1933259653207626,4.815783589803432,4.354396010610023,-1471.048360717347,-9.210340371976182
