gameid	time	roundNum	trialType	condition	nameClickedObj	targetStatusClickedObj	spLocsClickedObj	lisLocsClickedObj	basiclevelClickedObj	superdomainClickedObj	alt1Name	alt1TargetStatus	alt1SpLocs	alt1LisLocs	alt1Basiclevel	alt1superdomain	alt2Name	alt2TargetStatus	alt2SpLocs	alt2LisLocs	alt2Basiclevel	alt2superdomain	alt3Name	alt3TargetStatus	alt3SpLocs	alt3LisLocs	alt3Basiclevel	alt3superdomain	alt4Name	alt4TargetStatus	alt4SpLocs	alt4LisLocs	alt4Basiclevel	alt4superdomain	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	refExp	sizeMentioned	colorMentioned	typeMentioned	clickedType	clickedSize	clickedColor	sub	basic	super	oneMentioned	theMentioned
9173-f	1455315079373	3	subSuperTrial	basic33	germanShepherd	target	4	2	dog	animal	gloves	distractor	2	3	NA	clothing	bookcase	distractor	3	4	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dog		1455315077159	dog	False	False	False	germanShepherd	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9173-f	1455315091202	4	subSuperTrial	basic22	pug	target	2	3	dog	animal	horse	distractor	4	2	NA	animal	snake	distractor	3	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dog		1455315089357	dog	False	False	False	pug	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9173-f	1455315099086	5	subSuperTrial	basic22	swordFish	target	4	2	fish	animal	rhino	distractor	3	3	NA	animal	snake	distractor	2	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	swordfish		1455315097463	swordfish	False	False	False	swordFish	NA	NA	TRUE	TRUE	FALSE	FALSE	FALSE
9173-f	1455315106164	6	subSuperTrial	basic33	poloShirt	target	2	3	shirt	clothing	kitten	distractor	3	4	NA	animal	grasses	distractor	4	2	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	shirt		1455315104273	shirt	False	False	False	poloShirt	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9173-f	1455315121310	8	subSuperTrial	basic12	parrot	target	4	3	bird	animal	sparrow	distractor	3	2	bird	animal	squirrel	distractor	2	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	colorful bird		1455315119809	colorful bird	False	False	False	parrot	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9173-f	1455315126731	9	subSuperTrial	basic33	hawaiiShirt	target	2	3	shirt	clothing	hamster	distractor	4	2	NA	animal	chips	distractor	3	4	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	shirt		1455315125196	shirt	False	False	False	hawaiiShirt	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9173-f	1455315194063	18	subSuperTrial	basic12	sportsCar	target	3	3	car	vehicle	train	distractor	2	4	NA	vehicle	sedan	distractor	4	2	car	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	grey car		1455315191994	grey car	False	False	False	sportsCar	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9173-f	1455315200253	19	subSuperTrial	basic23	clownFish	target	3	4	fish	animal	rosemary	distractor	2	2	NA	plant	iguana	distractor	4	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	nemo		1455315198059	nemo	False	False	False	clownFish	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
9173-f	1455315208074	20	subSuperTrial	basic12	grizzlyBear	target	4	4	bear	animal	elephant	distractor	2	2	NA	animal	koalaBear	distractor	3	3	bear	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	brown		1455315206011	brown	False	False	False	grizzlyBear	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
9173-f	1455315220573	22	subSuperTrial	basic22	pigeon	target	3	3	bird	animal	squirrel	distractor	4	2	NA	animal	pig	distractor	2	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	pigeon		1455315218779	pigeon	False	False	True	pigeon	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
9173-f	1455315227422	23	subSuperTrial	basic33	bedsideTable	target	4	2	table	furniture	rabbit	distractor	2	3	NA	animal	popcorn	distractor	3	4	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	furniture		1455315225932	furniture	False	False	False	bedsideTable	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE
9173-f	1455315243451	25	subSuperTrial	basic12	coffeeTable	target	4	2	table	furniture	sideTable	distractor	3	3	table	furniture	wardrobe	distractor	2	4	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	coffee		1455315240289	coffee	False	False	False	coffeeTable	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
9173-f	1455315279354	30	subSuperTrial	basic22	dalmatian	target	4	4	dog	animal	lobster	distractor	2	3	NA	animal	bison	distractor	3	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dalmation		1455315277342	dalmation	False	False	False	dalmatian	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
9173-f	1455315285242	31	subSuperTrial	basic23	goldFish	target	4	3	fish	animal	socks	distractor	2	4	NA	clothing	lion	distractor	3	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	goldfish		1455315283291	goldfish	False	False	False	goldFish	NA	NA	TRUE	TRUE	FALSE	FALSE	FALSE
9173-f	1455315301584	34	subSuperTrial	basic22	tulip	target	4	4	flower	plant	grasses	distractor	3	3	NA	plant	ivy	distractor	2	2	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	tulip		1455315299579	tulip	False	False	True	tulip	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
9173-f	1455315308311	35	subSuperTrial	basic22	convertible	target	2	4	car	vehicle	motorcycle	distractor	4	3	NA	vehicle	train	distractor	3	2	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	grey car		1455315306496	grey car	False	False	False	convertible	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9173-f	1455315322543	37	subSuperTrial	basic23	minivan	target	4	4	car	vehicle	lion	distractor	3	2	NA	animal	firetruck	distractor	2	3	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	minivan		1455315320417	minivan	False	False	True	minivan	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
9173-f	1455315327161	38	subSuperTrial	basic22	daisy	target	2	2	flower	plant	pottedPlant	distractor	3	4	NA	plant	grasses	distractor	4	3	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	daisy		1455315325512	daisy	False	False	True	daisy	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
9173-f	1455315332142	39	subSuperTrial	basic23	suv	target	3	2	car	vehicle	socks	distractor	4	4	NA	clothing	ambulance	distractor	2	3	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	suv		1455315330886	suv	False	False	True	suv	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
9173-f	1455315337524	40	subSuperTrial	basic33	gummyBears	target	3	2	candy	snack	gloves	distractor	4	4	NA	clothing	lobster	distractor	2	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	gummies		1455315335668	gummies	False	False	False	gummyBears	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
9173-f	1455315350865	42	subSuperTrial	basic22	mnMs	target	4	4	candy	snack	popcorn	distractor	2	3	NA	snack	cookies	distractor	3	2	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	m and m		1455315346733	m and m	False	False	False	mnMs	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
9173-f	1455315355798	43	subSuperTrial	basic33	diningTable	target	4	2	table	furniture	ivy	distractor	2	3	NA	plant	ambulance	distractor	3	4	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	table		1455315353949	table	False	False	False	diningTable	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9173-f	1455315365079	44	subSuperTrial	basic23	catfish	target	4	4	fish	animal	cow	distractor	2	2	NA	animal	firetruck	distractor	3	3	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	catfish		1455315363091	catfish	False	False	True	catfish	NA	NA	TRUE	TRUE	FALSE	FALSE	FALSE
9173-f	1455315372257	45	subSuperTrial	basic12	polarBear	target	3	2	bear	animal	iguana	distractor	4	3	NA	animal	koalaBear	distractor	2	4	bear	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	polar		1455315369997	polar	False	False	False	polarBear	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
9173-f	1455315378042	46	subSuperTrial	basic33	jellyBeans	target	2	4	candy	snack	hamster	distractor	4	3	NA	animal	motorcycle	distractor	3	2	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	candy		1455315376138	candy	False	False	False	jellyBeans	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9173-f	1455315384251	47	subSuperTrial	basic33	sunflower	target	4	4	flower	plant	lamp	distractor	2	2	NA	furniture	chips	distractor	3	3	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	sunflower		1455315382511	sunflower	False	False	True	sunflower	NA	NA	TRUE	TRUE	FALSE	FALSE	FALSE
9173-f	1455315409951	51	subSuperTrial	basic22	dressShirt	target	2	3	shirt	clothing	bathrobe	distractor	4	4	NA	clothing	dress	distractor	3	2	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	shirt		1455315408515	shirt	False	False	False	dressShirt	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9173-f	1455315433973	55	subSuperTrial	basic12	blackBear	target	2	2	bear	animal	koalaBear	distractor	3	4	bear	animal	snake	distractor	4	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	black bear		1455315432138	black bear	False	False	False	blackBear	NA	NA	TRUE	TRUE	FALSE	FALSE	FALSE
9173-f	1455315446294	57	subSuperTrial	basic12	husky	target	3	2	dog	animal	greyhound	distractor	4	3	dog	animal	hamster	distractor	2	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	husky?		1455315444075	husky?	False	False	False	husky	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
9173-f	1455315457942	59	subSuperTrial	basic23	skittles	target	4	3	candy	snack	bookcase	distractor	3	4	NA	furniture	popcorn	distractor	2	2	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	skittles		1455315455249	skittles	False	False	True	skittles	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
9173-f	1455315475782	62	subSuperTrial	basic12	picnicTable	target	4	2	table	furniture	lamp	distractor	2	3	NA	furniture	sideTable	distractor	3	4	table	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	picnic		1455315473654	picnic	False	False	False	picnicTable	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
9173-f	1455315480642	63	subSuperTrial	basic33	rose	target	2	4	flower	plant	ambulance	distractor	3	2	NA	vehicle	hamster	distractor	4	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	rose		1455315478438	rose	False	False	True	rose	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
9173-f	1455315485479	64	subSuperTrial	basic23	eagle	target	3	2	bird	animal	pig	distractor	2	4	NA	animal	motorcycle	distractor	4	3	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	eagle		1455315483562	eagle	False	False	True	eagle	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
9173-f	1455315511932	69	subSuperTrial	basic23	tShirt	target	3	3	shirt	clothing	socks	distractor	4	2	NA	clothing	squirrel	distractor	2	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	shirt		1455315509392	shirt	False	False	False	tShirt	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9173-f	1455315517141	70	subSuperTrial	basic12	pandaBear	target	2	2	bear	animal	koalaBear	distractor	3	3	bear	animal	rabbit	distractor	4	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	panda		1455315515765	panda	False	False	False	pandaBear	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0082-3	1455301049221	1	subSuperTrial	basic12	husky	target	3	3	dog	animal	sheep	distractor	4	4	NA	animal	greyhound	distractor	2	2	dog	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	alaska animal		1455301022723	alaska animal	False	False	False	husky	NA	NA	FALSE	FALSE	TRUE	FALSE	TRUE
0082-3	1455301175709	3	subSuperTrial	basic33	dalmatian	target	4	4	dog	animal	gloves	distractor	3	3	NA	clothing	rosemary	distractor	2	2	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	animal that barks		1455301142531	animal that barks	False	False	False	dalmatian	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE
0082-3	1455301343271	7	subSuperTrial	basic12	pretzels	distractor	3	2	NA	snack	candyCorn	distractor	4	4	candy	snack	jellyBeans	target	2	3	candy	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	goes with peanut butter		1455301298725	goes with peanut butter	False	False	False	pretzels	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0082-3	1455301372403	8	subSuperTrial	basic12	gummyBears	target	3	2	candy	snack	pretzels	distractor	2	3	NA	snack	candyCorn	distractor	4	4	candy	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	chewy things		1455301359164	chewy things	False	False	False	gummyBears	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
0082-3	1455301383268	9	subSuperTrial	basic33	sportsCar	target	2	3	car	vehicle	pottedPlant	distractor	3	2	NA	plant	elephant	distractor	4	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	drive		1455301379134	drive	False	False	False	sportsCar	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0082-3	1455301409121	12	subSuperTrial	basic33	tShirt	target	3	2	shirt	clothing	cookies	distractor	2	4	NA	snack	kitten	distractor	4	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	something you wear		1455301406937	something you wear	False	False	False	tShirt	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
0082-3	1455301416944	13	subSuperTrial	basic33	pandaBear	target	2	2	bear	animal	popcorn	distractor	3	4	NA	snack	bed	distractor	4	3	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	animal		1455301414823	animal	False	False	False	pandaBear	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE
0082-3	1455301423694	14	subSuperTrial	basic23	rose	target	2	2	flower	plant	popcorn	distractor	4	3	NA	snack	pottedPlant	distractor	3	4	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	floer		1455301422003	floer	False	False	False	rose	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0082-3	1455301436387	15	subSuperTrial	basic22	diningTable	target	3	4	table	furniture	bed	distractor	4	3	NA	furniture	lamp	distractor	2	2	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	sit and eat at		1455301433872	sit and eat at	False	False	False	diningTable	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0082-3	1455301465251	18	subSuperTrial	basic23	tulip	target	4	2	flower	plant	rosemary	distractor	3	4	NA	plant	cow	distractor	2	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	flowerr		1455301462583	flowerr	False	False	False	tulip	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0082-3	1455301482801	20	subSuperTrial	basic23	suv	target	3	3	car	vehicle	motorcycle	distractor	2	2	NA	vehicle	iguana	distractor	4	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	four wheels		1455301480872	four wheels	False	False	False	suv	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0082-3	1455301504768	22	subSuperTrial	basic23	pigeon	target	4	4	bird	animal	elephant	distractor	2	3	NA	animal	bathrobe	distractor	3	2	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	flying animal		1455301502922	flying animal	False	False	False	pigeon	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE
0082-3	1455301517866	23	subSuperTrial	basic22	blackBear	target	2	4	bear	animal	squirrel	distractor	3	2	NA	animal	kitten	distractor	4	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	largest animal		1455301515799	largest animal	False	False	False	blackBear	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE
0082-3	1455301527269	24	subSuperTrial	basic33	catfish	target	4	2	fish	animal	lamp	distractor	2	3	NA	furniture	train	distractor	3	4	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	lives in water		1455301525947	lives in water	False	False	False	catfish	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0082-3	1455301552477	27	subSuperTrial	basic23	mnMs	target	3	3	candy	snack	pretzels	distractor	4	4	NA	snack	elephant	distractor	2	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	melts in your mouth		1455301549130	melts in your mouth	False	False	False	mnMs	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0082-3	1455301574673	29	subSuperTrial	basic12	poloShirt	target	4	4	shirt	clothing	gloves	distractor	2	3	NA	clothing	campShirt	distractor	3	2	shirt	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	pullover		1455301571283	pullover	False	False	False	poloShirt	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0082-3	1455301600087	31	subSuperTrial	basic22	eagle	target	2	2	bird	animal	horse	distractor	4	4	NA	animal	kitten	distractor	3	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	flying animal		1455301597691	flying animal	False	False	False	eagle	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE
0082-3	1455301622640	34	subSuperTrial	basic33	hawaiiShirt	target	2	4	shirt	clothing	bookcase	distractor	4	2	NA	furniture	ambulance	distractor	3	3	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	something you wear		1455301620799	something you wear	False	False	False	hawaiiShirt	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
0082-3	1455301654794	37	subSuperTrial	basic22	daisy	target	4	4	flower	plant	pottedPlant	distractor	2	2	NA	plant	rosemary	distractor	3	3	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	2	2	0	slowerr___flower		1455301647205___1455301651006	slowerr	False	False	False	daisy	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0082-3	1455301667596	39	subSuperTrial	basic33	convertible	target	2	3	car	vehicle	kitten	distractor	4	4	NA	animal	chips	distractor	3	2	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	drive		1455301665783	drive	False	False	False	convertible	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0082-3	1455301702131	42	subSuperTrial	basic12	coffeeTable	target	2	3	table	furniture	sideTable	distractor	3	4	table	furniture	bed	distractor	4	2	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	for coffee and living room		1455301699558	for coffee and living room	False	False	False	coffeeTable	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0082-3	1455301711053	43	subSuperTrial	basic23	swordFish	target	3	2	fish	animal	hamster	distractor	4	4	NA	animal	popcorn	distractor	2	3	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	lives in water		1455301709605	lives in water	False	False	False	swordFish	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0082-3	1455301769011	46	subSuperTrial	basic12	hummingBird	target	4	2	bird	animal	sparrow	distractor	3	4	bird	animal	cow	distractor	2	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	can fly faster and more pointed		1455301765593	can fly faster and more pointed	False	False	False	hummingBird	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE
0082-3	1455301792096	48	subSuperTrial	basic33	goldFish	target	3	4	fish	animal	firetruck	distractor	4	2	NA	vehicle	bathrobe	distractor	2	3	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	lives in water		1455301789892	lives in water	False	False	False	goldFish	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0082-3	1455301798334	49	subSuperTrial	basic23	sunflower	target	2	4	flower	plant	ivy	distractor	4	3	NA	plant	pig	distractor	3	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	flower		1455301795556	flower	False	False	False	sunflower	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0082-3	1455301825796	51	subSuperTrial	basic12	clownFish	target	2	4	fish	animal	discusFish	distractor	4	3	fish	animal	rhino	distractor	3	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	lives in water, striped		1455301821323	lives in water, striped	False	False	False	clownFish	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0082-3	1455301857361	52	subSuperTrial	basic12	polarBear	target	4	2	bear	animal	koalaBear	distractor	2	4	bear	animal	snake	distractor	3	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	3	3	0	largest animal lives in forest___oops___lives in artic		1455301839649___1455301845704___1455301852849	largest animal lives in forest	False	False	False	polarBear	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE
0082-3	1455301868138	53	subSuperTrial	basic22	skittles	target	3	4	candy	snack	cookies	distractor	2	3	NA	snack	chips	distractor	4	2	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	candy		1455301866022	candy	False	False	False	skittles	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0082-3	1455301886836	55	subSuperTrial	basic23	picnicTable	target	2	3	table	furniture	bed	distractor	3	4	NA	furniture	chips	distractor	4	2	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	sit at		1455301883891	sit at	False	False	False	picnicTable	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0082-3	1455301921571	59	subSuperTrial	basic22	dressShirt	target	2	3	shirt	clothing	gloves	distractor	4	2	NA	clothing	bathrobe	distractor	3	4	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	wear with pants		1455301918431	wear with pants	False	False	False	dressShirt	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0082-3	1455301932403	60	subSuperTrial	basic33	bedsideTable	target	4	3	table	furniture	cow	distractor	3	2	NA	animal	socks	distractor	2	4	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	2	2	0	next to bes___bed		1455301926921___1455301928937	next to bes	False	False	False	bedsideTable	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0082-3	1455301943163	61	subSuperTrial	basic23	grizzlyBear	target	2	4	bear	animal	train	distractor	4	3	NA	vehicle	kitten	distractor	3	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	black		1455301936883	black	False	False	False	grizzlyBear	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0082-3	1455301973603	65	subSuperTrial	basic12	germanShepherd	target	4	2	dog	animal	hamster	distractor	3	3	NA	animal	greyhound	distractor	2	4	dog	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	barks, german		1455301970421	barks, german	False	False	False	germanShepherd	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0082-3	1455301990954	67	subSuperTrial	basic22	minivan	target	4	4	car	vehicle	ambulance	distractor	3	3	NA	vehicle	train	distractor	2	2	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	family vehicle		1455301988490	family vehicle	False	False	False	minivan	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE
0082-3	1455302005837	69	subSuperTrial	basic22	pug	target	2	3	dog	animal	lion	distractor	3	4	NA	animal	crocodile	distractor	4	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	barks		1455302003895	barks	False	False	False	pug	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
