gameid	 time	 roundNum	 trialType	 context	nameClickedObj	 targetStatusClickedObj	 spLocsClickedObj	 lisLocsClickedObj	 alt1Name	 alt1TargetStatus	 alt1SpLocs	 alt1LisLocs	 alt2Name	 alt2TargetStatus	 alt2SpLocs	 alt2LisLocs	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	 refExp	colorMentioned	typeMentioned	clickedType	clickedColor
7081-3	1479923498723	17	banana	overinformative-cc	banana_yellow	target	3	3	distractor_banana_yellow	distractor	4	4	pepper_black	distractor	2	2	1	1	0	banana		1479923497696	banana	False	True	banana	yellow
7081-3	1479923507143	18	pear	informative	pear_yellow	target	3	2	pear_orange	distractor	2	4	carrot_pink	distractor	4	3	1	1	0	pear yellow		1479923504723	pear yellow	True	True	pear	yellow
7081-3	1479923512572	19	avocado	overinformative-cc	avocado_red	target	3	3	carrot_orange	distractor	2	4	distractor_avocado_red	distractor	4	2	1	1	0	avo red		1479923511370	avo red	True	False	avocado	red
7081-3	1479923520463	20	pepper	overinformative-cc	pepper_black	target	4	4	apple_blue	distractor	2	2	distractor_pepper_black	distractor	3	3	1	1	0	black pepp		1479923518855	black pepp	True	False	pepper	black
7081-3	1479923525679	21	avocado	overinformative	avocado_green	target	4	2	apple_red	distractor	2	3	pepper_black	distractor	3	4	1	1	0	avo		1479923523772	avo	False	False	avocado	green
7081-3	1479923532458	22	pepper	informative	pepper_black	target	4	2	pepper_orange	distractor	3	3	apple_blue	distractor	2	4	1	1	0	black pep		1479923531344	black pep	True	False	pepper	black
7081-3	1479923538661	23	tomato	informative-cc	tomato_pink	target	2	2	tomato_green	distractor	4	3	distractor_tomato_pink	distractor	3	4	1	1	0	purple tom		1479923537126	purple tom	False	False	tomato	pink
7081-3	1479923544742	24	pepper	informative-cc	pepper_red	target	4	3	pepper_orange	distractor	3	2	distractor_pepper_red	distractor	2	4	1	1	0	red pepp		1479923542133	red pepp	True	False	pepper	red
7081-3	1479923551743	25	carrot	overinformative-cc	carrot_orange	target	2	3	tomato_green	distractor	3	4	distractor_carrot_orange	distractor	4	2	1	1	0	orange car		1479923550372	orange car	True	False	carrot	orange
7081-3	1479923556340	26	carrot	overinformative	carrot_orange	target	2	3	pear_yellow	distractor	3	4	banana_blue	distractor	4	2	1	1	0	carrot		1479923555008	carrot	False	True	carrot	orange
7081-3	1479923560202	27	apple	overinformative	apple_green	target	4	3	banana_brown	distractor	3	2	carrot_pink	distractor	2	4	1	1	0	apple		1479923559043	apple	False	True	apple	green
7081-3	1479923565788	28	carrot	informative	carrot_brown	target	3	2	carrot_orange	distractor	2	3	avocado_red	distractor	4	4	1	1	0	brown car		1479923564068	brown car	True	False	carrot	brown
7081-3	1479923571268	29	tomato	overinformative-cc	tomato_green	target	4	4	carrot_orange	distractor	2	3	distractor_tomato_green	distractor	3	2	1	1	0	green tom		1479923569883	green tom	True	False	tomato	green
7081-3	1479923576231	30	banana	overinformative-cc	banana_blue	target	3	4	distractor_banana_blue	distractor	2	2	carrot_brown	distractor	4	3	1	1	0	blue banan		1479923574469	blue banan	True	False	banana	blue
7081-3	1479923580613	31	banana	informative	banana_brown	target	3	3	banana_blue	distractor	2	2	pepper_red	distractor	4	4	1	1	0	brown ban		1479923579402	brown ban	True	False	banana	brown
7081-3	1479923586964	32	apple	informative	apple_green	target	4	3	apple_red	distractor	2	2	carrot_brown	distractor	3	4	2	2	0	apple___green		1479923583165___1479923584858	apple	False	True	apple	green
7081-3	1479923593073	33	pear	informative-cc	pear_orange	target	4	4	pear_yellow	distractor	3	2	distractor_pear_orange	distractor	2	3	1	1	0	orange pear		1479923591488	orange pear	True	True	pear	orange
7081-3	1479923598189	34	tomato	overinformative	tomato_green	target	2	3	pear_yellow	distractor	3	2	pepper_black	distractor	4	4	1	1	0	green tom		1479923596695	green tom	True	False	tomato	green
7081-3	1479923604508	35	pear	informative-cc	pear_green	target	2	3	distractor_pear_green	distractor	4	4	pear_orange	distractor	3	2	1	1	0	green pear		1479923603024	green pear	True	True	pear	green
7081-3	1479923609716	36	tomato	informative	tomato_red	target	2	4	tomato_green	distractor	3	2	pepper_black	distractor	4	3	1	1	0	red tom		1479923608082	red tom	True	False	tomato	red
7081-3	1479923615106	37	banana	overinformative	banana_yellow	target	2	2	pepper_red	distractor	3	3	carrot_pink	distractor	4	4	1	1	0	yellow banan		1479923613725	yellow banan	True	False	banana	yellow
7081-3	1479923619193	38	avocado	informative	avocado_black	target	4	3	carrot_orange	distractor	2	2	avocado_green	distractor	3	4	1	1	0	avo		1479923618173	avo	False	False	avocado	black
7081-3	1479923625754	39	carrot	informative-cc	carrot_brown	target	2	2	carrot_orange	distractor	3	4	distractor_carrot_brown	distractor	4	3	1	1	0	brown car		1479923623702	brown car	True	False	carrot	brown
7081-3	1479923631212	40	pepper	overinformative-cc	pepper_orange	target	3	2	apple_red	distractor	4	3	distractor_pepper_orange	distractor	2	4	1	1	0	orange pep		1479923629339	orange pep	True	False	pepper	orange
7081-3	1479923635958	41	tomato	overinformative-cc	tomato_red	target	3	4	distractor_tomato_red	distractor	4	2	pear_yellow	distractor	2	3	2	2	0	red tokm___tom*		1479923633952___1479923636227	red tokm	True	False	tomato	red
7081-3	1479923640904	42	apple	informative-cc	apple_red	target	2	3	apple_blue	distractor	3	4	distractor_apple_red	distractor	4	2	1	1	0	apple red		1479923639415	apple red	True	True	apple	red
7963-8	1479921496552	1	avocado	overinformative-cc	avocado_red	target	3	3	distractor_avocado_red	distractor	2	4	banana_blue	distractor	4	2	1	1	0	click on the red thing that isnt the apple		1479921494554	click on the red thing that isnt the apple	True	False	avocado	red
7963-8	1479921503089	2	pear	informative	pear_green	target	3	4	pepper_red	distractor	2	3	pear_orange	distractor	4	2	1	1	0	the green pear		1479921501730	the green pear	True	True	pear	green
7963-8	1479921511067	3	tomato	informative	tomato_green	target	4	4	pear_orange	distractor	3	2	tomato_red	distractor	2	3	1	1	0	green tomtato		1479921507365	green tomtato	True	False	tomato	green
7963-8	1479921516293	4	carrot	overinformative	carrot_brown	target	2	4	pear_green	distractor	3	2	apple_red	distractor	4	3	1	1	0	carrott		1479921514958	carrott	False	False	carrot	brown
7963-8	1479921522144	5	pear	informative	pear_orange	target	4	3	pear_green	distractor	3	2	avocado_black	distractor	2	4	1	1	0	orange 		1479921520416	orange 	True	False	pear	orange
7963-8	1479921526456	6	banana	informative	banana_yellow	target	3	3	banana_brown	distractor	2	2	apple_blue	distractor	4	4	1	1	0	yellow		1479921525501	yellow	True	False	banana	yellow
7963-8	1479921530535	7	apple	overinformative	apple_green	target	2	3	banana_yellow	distractor	3	4	tomato_red	distractor	4	2	1	1	0	green		1479921529595	green	True	False	apple	green
7963-8	1479921534368	8	banana	informative	banana_brown	target	3	2	banana_yellow	distractor	2	3	apple_green	distractor	4	4	1	1	0	brown		1479921533425	brown	True	False	banana	brown
7963-8	1479921540713	9	tomato	overinformative-cc	tomato_green	target	4	2	distractor_tomato_green	distractor	2	4	apple_blue	distractor	3	3	1	1	0	green tomato		1479921539469	green tomato	True	True	tomato	green
7963-8	1479921548008	10	carrot	informative	carrot_brown	target	3	4	avocado_green	distractor	4	3	carrot_pink	distractor	2	2	1	1	0	brown carrot		1479921546417	brown carrot	True	True	carrot	brown
7963-8	1479921552707	11	carrot	informative-cc	carrot_pink	target	3	3	distractor_carrot_pink	distractor	2	4	carrot_orange	distractor	4	2	1	1	0	purple carot		1479921551859	purple carot	False	False	carrot	pink
7963-8	1479921558255	12	banana	informative-cc	banana_brown	target	3	2	banana_blue	distractor	2	3	distractor_banana_brown	distractor	4	4	1	1	0	brown banana		1479921557003	brown banana	True	True	banana	brown
7963-8	1479921563341	13	carrot	informative	carrot_orange	target	4	3	apple_blue	distractor	3	4	carrot_pink	distractor	2	2	1	1	0	orange		1479921562359	orange	True	False	carrot	orange
7963-8	1479921568376	14	apple	overinformative-cc	apple_green	target	2	2	pear_orange	distractor	4	3	distractor_apple_green	distractor	3	4	1	1	0	green apple		1479921566865	green apple	True	True	apple	green
7963-8	1479921573235	15	pear	overinformative-cc	pear_green	target	3	4	carrot_orange	distractor	4	2	distractor_pear_green	distractor	2	3	1	1	0	pear		1479921571978	pear	False	True	pear	green
7963-8	1479921577317	16	tomato	overinformative	tomato_red	target	2	4	carrot_orange	distractor	3	2	pear_yellow	distractor	4	3	1	1	0	tomato		1479921576009	tomato	False	True	tomato	red
7963-8	1479921588321	17	pepper	informative-cc	pepper_orange	target	4	2	pepper_black	distractor	3	3	distractor_pepper_orange	distractor	2	4	1	1	0	orange jalpaeno? 		1479921585884	orange jalpaeno? 	True	False	pepper	orange
7963-8	1479921594874	18	apple	overinformative-cc	apple_blue	target	4	3	pepper_orange	distractor	2	4	distractor_apple_blue	distractor	3	2	1	1	0	apple		1479921593733	apple	False	True	apple	blue
7963-8	1479921600745	19	carrot	informative-cc	carrot_orange	target	2	3	distractor_carrot_orange	distractor	3	4	carrot_pink	distractor	4	2	1	1	0	orange carrot		1479921599750	orange carrot	True	True	carrot	orange
7963-8	1479921609616	20	pepper	informative-cc	pepper_red	target	4	3	distractor_pepper_red	distractor	2	4	pepper_orange	distractor	3	2	1	1	0	red jalapeno		1479921606847	red jalapeno	True	False	pepper	red
7963-8	1479921615061	21	tomato	informative	tomato_pink	target	3	3	banana_brown	distractor	2	2	tomato_red	distractor	4	4	1	1	0	purple		1479921613195	purple	False	False	tomato	pink
7963-8	1479921621610	22	carrot	overinformative-cc	carrot_pink	target	4	3	apple_blue	distractor	2	4	distractor_carrot_pink	distractor	3	2	1	1	0	carrot		1479921620556	carrot	False	True	carrot	pink
7963-8	1479921626583	23	apple	overinformative	apple_blue	target	4	4	banana_yellow	distractor	3	2	tomato_red	distractor	2	3	1	1	0	apple		1479921625081	apple	False	True	apple	blue
7963-8	1479921633191	24	avocado	informative	avocado_green	target	3	3	carrot_pink	distractor	2	2	avocado_black	distractor	4	4	1	1	0	green		1479921630723	green	True	False	avocado	green
7963-8	1479921638340	25	pear	overinformative	pear_orange	target	2	4	tomato_red	distractor	3	2	carrot_pink	distractor	4	3	1	1	0	orange		1479921636333	orange	True	False	pear	orange
7963-8	1479921642688	26	pepper	informative	pepper_red	target	3	3	pepper_orange	distractor	4	2	pear_green	distractor	2	4	1	1	0	red		1479921641636	red	True	False	pepper	red
7963-8	1479921646281	27	pepper	overinformative	pepper_black	target	3	3	avocado_green	distractor	2	4	pear_green	distractor	4	2	1	1	0	black		1479921645349	black	True	False	pepper	black
7963-8	1479921650571	28	banana	overinformative	banana_yellow	target	4	4	pepper_black	distractor	3	2	tomato_red	distractor	2	3	1	1	0	yellow		1479921649562	yellow	True	False	banana	yellow
7963-8	1479921657856	29	avocado	informative-cc	avocado_black	target	2	3	avocado_red	distractor	3	2	distractor_avocado_black	distractor	4	4	1	1	0	black non jalapeno		1479921656487	black non jalapeno	True	False	avocado	black
7963-8	1479921661876	30	apple	informative	apple_red	target	2	3	avocado_green	distractor	4	4	apple_blue	distractor	3	2	1	1	0	red apple		1479921660891	red apple	True	True	apple	red
7963-8	1479921666170	31	pear	overinformative-cc	pear_yellow	target	4	2	tomato_red	distractor	2	4	distractor_pear_yellow	distractor	3	3	1	1	0	pear		1479921664662	pear	False	True	pear	yellow
7963-8	1479921670474	32	tomato	informative	tomato_red	target	3	2	tomato_pink	distractor	2	3	pepper_orange	distractor	4	4	1	1	0	red		1479921669398	red	True	False	tomato	red
7963-8	1479921678063	33	pepper	overinformative-cc	pepper_orange	target	3	2	distractor_pepper_orange	distractor	2	3	banana_brown	distractor	4	4	1	1	0	jalapeno		1479921676976	jalapeno	False	False	pepper	orange
7963-8	1479921683686	34	avocado	informative	avocado_red	target	3	4	avocado_black	distractor	4	3	banana_blue	distractor	2	2	1	1	0	red 		1479921682430	red 	True	False	avocado	red
7963-8	1479921688120	35	banana	overinformative-cc	banana_blue	target	2	4	distractor_banana_blue	distractor	4	3	avocado_black	distractor	3	2	1	1	0	banana		1479921686955	banana	False	True	banana	blue
7963-8	1479921692945	36	apple	overinformative	apple_red	target	2	3	carrot_pink	distractor	3	4	avocado_green	distractor	4	2	1	1	0	apple		1479921691763	apple	False	True	apple	red
7963-8	1479921698398	37	tomato	informative-cc	tomato_pink	target	2	3	tomato_red	distractor	3	4	distractor_tomato_pink	distractor	4	2	1	1	0	purple tomato		1479921697250	purple tomato	False	True	tomato	pink
7963-8	1479921703125	38	pear	informative-cc	pear_yellow	target	3	3	pear_orange	distractor	2	4	distractor_pear_yellow	distractor	4	2	1	1	0	yellow pear		1479921701803	yellow pear	True	True	pear	yellow
7963-8	1479921708330	39	pepper	overinformative-cc	pepper_black	target	2	3	apple_blue	distractor	4	4	distractor_pepper_black	distractor	3	2	1	1	0	black jalapeno		1479921707022	black jalapeno	True	False	pepper	black
7963-8	1479921712244	40	avocado	overinformative	avocado_green	target	3	4	apple_red	distractor	4	2	apple_blue	distractor	2	3	1	1	0	green		1479921710988	green	True	False	avocado	green
7963-8	1479921715816	41	avocado	informative	avocado_black	target	4	4	avocado_red	distractor	3	3	tomato_red	distractor	2	2	1	1	0	black		1479921714821	black	True	False	avocado	black
7963-8	1479921719376	42	banana	overinformative	banana_blue	target	2	3	pepper_red	distractor	4	2	apple_red	distractor	3	4	1	1	0	blue		1479921718400	blue	True	False	banana	blue
5794-2	1479922281071	1	carrot	overinformative-cc	carrot_pink	target	4	4	banana_blue	distractor	2	2	distractor_carrot_pink	distractor	3	3	1	1	0	puyrple carrot		1479922278389	puyrple carrot	False	True	carrot	pink
5794-2	1479922289284	2	avocado	overinformative	avocado_red	target	2	3	pear_orange	distractor	4	4	apple_blue	distractor	3	2	1	1	0	avocado		1479922285955	avocado	False	True	avocado	red
5794-2	1479922294461	3	pear	overinformative	pear_orange	target	3	2	pepper_black	distractor	4	4	avocado_black	distractor	2	3	1	1	0	pear		1479922292471	pear	False	True	pear	orange
5794-2	1479922301720	4	avocado	informative	avocado_black	target	2	3	tomato_pink	distractor	4	4	avocado_red	distractor	3	2	1	1	0	black avodado		1479922299894	black avodado	True	False	avocado	black
5794-2	1479922308124	5	apple	overinformative	apple_blue	target	3	2	pepper_red	distractor	2	3	pepper_orange	distractor	4	4	1	1	0	blue		1479922306865	blue	True	False	apple	blue
5794-2	1479922315198	6	avocado	informative-cc	avocado_green	target	2	2	avocado_black	distractor	3	3	distractor_avocado_green	distractor	4	4	1	1	0	green avocado		1479922313077	green avocado	True	True	avocado	green
5794-2	1479922320010	7	banana	overinformative-cc	banana_blue	target	3	2	distractor_banana_blue	distractor	4	4	apple_green	distractor	2	3	1	1	0	blue banana		1479922318640	blue banana	True	True	banana	blue
5794-2	1479922325724	8	apple	overinformative	apple_green	target	3	2	banana_blue	distractor	2	3	carrot_pink	distractor	4	4	1	1	0	green apple		1479922324215	green apple	True	True	apple	green
5794-2	1479922334572	9	pear	overinformative	pear_yellow	target	3	4	apple_blue	distractor	4	3	banana_blue	distractor	2	2	1	1	0	pear		1479922332931	pear	False	True	pear	yellow
5794-2	1479922339323	10	avocado	overinformative-cc	avocado_green	target	4	2	distractor_avocado_green	distractor	3	4	tomato_red	distractor	2	3	1	1	0	avocado		1479922337842	avocado	False	True	avocado	green
5794-2	1479922346271	11	carrot	informative-cc	carrot_orange	target	3	4	carrot_brown	distractor	4	2	distractor_carrot_orange	distractor	2	3	1	1	0	orange carrot		1479922344583	orange carrot	True	True	carrot	orange
5794-2	1479922352437	12	tomato	overinformative-cc	tomato_pink	target	2	4	distractor_tomato_pink	distractor	3	3	pepper_red	distractor	4	2	1	1	0	purple tomato		1479922350826	purple tomato	False	True	tomato	pink
5794-2	1479922358035	13	carrot	informative-cc	carrot_brown	target	4	3	distractor_carrot_brown	distractor	2	4	carrot_orange	distractor	3	2	1	1	0	brown carot		1479922356146	brown carot	True	False	carrot	brown
5794-2	1479922363617	14	avocado	overinformative-cc	avocado_red	target	2	2	tomato_pink	distractor	4	4	distractor_avocado_red	distractor	3	3	1	1	0	avocado		1479922362078	avocado	False	True	avocado	red
5794-2	1479922368504	15	apple	overinformative	apple_red	target	4	3	banana_brown	distractor	2	2	avocado_black	distractor	3	4	1	1	0	apple		1479922367108	apple	False	True	apple	red
5794-2	1479922373395	16	banana	overinformative	banana_yellow	target	3	2	carrot_orange	distractor	2	3	pear_green	distractor	4	4	1	1	0	banana		1479922372211	banana	False	True	banana	yellow
5794-2	1479922378972	17	tomato	overinformative	tomato_green	target	2	4	banana_yellow	distractor	3	2	carrot_brown	distractor	4	3	1	1	0	tomato		1479922377706	tomato	False	True	tomato	green
5794-2	1479922383971	18	carrot	overinformative	carrot_brown	target	4	3	tomato_red	distractor	3	4	avocado_black	distractor	2	2	1	1	0	carrot		1479922382862	carrot	False	True	carrot	brown
5794-2	1479922391956	19	tomato	informative	tomato_green	target	4	4	tomato_red	distractor	3	3	pepper_orange	distractor	2	2	1	1	0	green tomato		1479922390014	green tomato	True	True	tomato	green
5794-2	1479922396442	20	pear	overinformative	pear_green	target	2	4	avocado_black	distractor	4	3	banana_blue	distractor	3	2	1	1	0	pear		1479922394908	pear	False	True	pear	green
5794-2	1479922402136	21	pepper	overinformative-cc	pepper_red	target	2	4	apple_green	distractor	3	2	distractor_pepper_red	distractor	4	3	1	1	0	pepper		1479922400399	pepper	False	True	pepper	red
5794-2	1479922410762	22	banana	informative	banana_yellow	target	4	3	banana_brown	distractor	2	2	tomato_pink	distractor	3	4	1	1	0	yellow banan		1479922409546	yellow banan	True	False	banana	yellow
5794-2	1479922416799	23	apple	informative	apple_green	target	3	4	banana_yellow	distractor	2	2	apple_red	distractor	4	3	1	1	0	green app		1479922415453	green app	True	False	apple	green
5794-2	1479922421321	24	apple	informative	apple_blue	target	4	2	tomato_pink	distractor	2	4	apple_red	distractor	3	3	1	1	0	blue app		1479922419844	blue app	True	False	apple	blue
5794-2	1479922426958	25	tomato	overinformative	tomato_red	target	2	3	pepper_black	distractor	3	4	pear_orange	distractor	4	2	1	1	0	tomato		1479922424975	tomato	False	True	tomato	red
5794-2	1479922432229	26	tomato	overinformative-cc	tomato_red	target	2	4	banana_brown	distractor	3	3	distractor_tomato_red	distractor	4	2	1	1	0	tomato		1479922430587	tomato	False	True	tomato	red
5794-2	1479922437853	27	pepper	overinformative	pepper_orange	target	2	2	tomato_pink	distractor	4	4	apple_red	distractor	3	3	1	1	0	pepper		1479922436488	pepper	False	True	pepper	orange
5794-2	1479922442981	28	banana	overinformative	banana_blue	target	3	4	pepper_orange	distractor	4	3	tomato_red	distractor	2	2	1	1	0	blue banan		1479922441614	blue banan	True	False	banana	blue
5794-2	1479922448072	29	pepper	overinformative	pepper_black	target	4	3	apple_blue	distractor	3	4	pear_orange	distractor	2	2	1	1	0	black pep		1479922446686	black pep	True	False	pepper	black
5794-2	1479922453623	30	pear	informative-cc	pear_orange	target	4	4	distractor_pear_orange	distractor	3	2	pear_green	distractor	2	3	1	1	0	orange pear		1479922451913	orange pear	True	True	pear	orange
5794-2	1479922458744	31	pepper	informative-cc	pepper_red	target	2	3	pepper_orange	distractor	3	2	distractor_pepper_red	distractor	4	4	1	1	0	red pep		1479922457551	red pep	True	False	pepper	red
5794-2	1479922463183	32	pear	overinformative-cc	pear_yellow	target	3	2	avocado_black	distractor	4	4	distractor_pear_yellow	distractor	2	3	1	1	0	pear		1479922461800	pear	False	True	pear	yellow
5794-2	1479922468300	33	banana	overinformative-cc	banana_brown	target	3	4	tomato_red	distractor	4	2	distractor_banana_brown	distractor	2	3	1	1	0	banan		1479922466989	banan	False	False	banana	brown
5794-2	1479922474153	34	pepper	informative-cc	pepper_black	target	2	3	distractor_pepper_black	distractor	4	4	pepper_red	distractor	3	2	1	1	0	blakc pep		1479922472296	blakc pep	False	False	pepper	black
5794-2	1479922479090	35	carrot	overinformative	carrot_pink	target	4	4	banana_yellow	distractor	2	3	apple_blue	distractor	3	2	1	1	0	carot		1479922477608	carot	False	False	carrot	pink
5794-2	1479922483096	36	banana	overinformative	banana_brown	target	4	4	carrot_orange	distractor	3	3	apple_red	distractor	2	2	1	1	0	bana		1479922481955	bana	False	False	banana	brown
5794-2	1479922489887	37	pepper	informative	pepper_orange	target	2	4	carrot_pink	distractor	3	3	pepper_red	distractor	4	2	1	1	0	yellow pep		1479922487466	yellow pep	False	False	pepper	orange
5794-2	1479922496232	38	apple	informative	apple_red	target	4	4	avocado_black	distractor	2	2	apple_blue	distractor	3	3	1	1	0	red app		1479922493621	red app	True	False	apple	red
5794-2	1479922501501	39	tomato	overinformative	tomato_pink	target	3	3	banana_brown	distractor	2	4	carrot_orange	distractor	4	2	1	1	0	purple		1479922499998	purple	False	False	tomato	pink
5794-2	1479922508043	40	pear	informative	pear_green	target	3	3	carrot_pink	distractor	4	4	pear_yellow	distractor	2	2	1	1	0	green pear		1479922505829	green pear	True	True	pear	green
5794-2	1479922512699	41	carrot	overinformative-cc	carrot_orange	target	3	4	distractor_carrot_orange	distractor	4	3	avocado_green	distractor	2	2	1	1	0	carrot		1479922511420	carrot	False	True	carrot	orange
5794-2	1479922517912	42	avocado	overinformative-cc	avocado_black	target	2	3	distractor_avocado_black	distractor	4	4	tomato_green	distractor	3	2	1	1	0	avocado		1479922516465	avocado	False	True	avocado	black
0901-1	1479923021665	1	pepper	overinformative	pepper_orange	target	3	4	banana_brown	distractor	4	2	pear_green	distractor	2	3	6	1	5	pepper	hi___there is none just pear and bananna___nevermiind___i see it___my bad	1479922995151___1479922998443___1479923009875___1479923017352___1479923019014___1479923020143	pepper	False	True	pepper	orange
0901-1	1479923033252	2	apple	informative	apple_green	target	2	2	pear_orange	distractor	4	4	apple_blue	distractor	3	3	1	1	0	green		1479923031880	green	True	False	apple	green
0901-1	1479923048091	3	pear	overinformative-cc	pear_yellow	target	3	2	avocado_black	distractor	4	4	distractor_pear_yellow	distractor	2	3	1	1	0	pear		1479923046070	pear	False	True	pear	yellow
0901-1	1479923064476	4	avocado	overinformative-cc	avocado_black	target	2	2	distractor_avocado_black	distractor	4	4	carrot_pink	distractor	3	3	1	1	0	avocado		1479923062310	avocado	False	True	avocado	black
0901-1	1479923086511	5	carrot	informative-cc	carrot_brown	target	4	4	carrot_orange	distractor	3	2	distractor_carrot_brown	distractor	2	3	1	1	0	brown carrot		1479923084328	brown carrot	True	True	carrot	brown
0901-1	1479923098295	6	avocado	overinformative	avocado_green	target	2	4	apple_blue	distractor	4	2	tomato_red	distractor	3	3	1	1	0	avocado		1479923095570	avocado	False	True	avocado	green
0901-1	1479923124426	7	banana	informative-cc	banana_blue	target	4	3	banana_yellow	distractor	2	4	distractor_banana_blue	distractor	3	2	1	1	0	blue banana		1479923121503	blue banana	True	True	banana	blue
0901-1	1479923139325	8	pepper	overinformative-cc	pepper_red	target	2	3	banana_brown	distractor	4	4	distractor_pepper_red	distractor	3	2	1	1	0	pepper		1479923135830	pepper	False	True	pepper	red
0901-1	1479923151164	9	tomato	overinformative	tomato_green	target	2	2	pepper_red	distractor	3	3	carrot_pink	distractor	4	4	1	1	0	green		1479923148941	green	True	False	tomato	green
0901-1	1479923162524	10	carrot	informative	carrot_pink	target	4	2	carrot_brown	distractor	3	3	pear_yellow	distractor	2	4	1	1	0	purple		1479923160594	purple	False	False	carrot	pink
0901-1	1479923177631	11	avocado	informative-cc	avocado_red	target	2	3	avocado_black	distractor	3	4	distractor_avocado_red	distractor	4	2	1	1	0	red avocado		1479923174537	red avocado	True	True	avocado	red
0901-1	1479923192069	12	avocado	informative	avocado_green	target	4	2	apple_blue	distractor	3	4	avocado_red	distractor	2	3	1	1	0	green avocado		1479923189803	green avocado	True	True	avocado	green
0901-1	1479923203898	13	pear	informative-cc	pear_yellow	target	4	2	pear_orange	distractor	3	3	distractor_pear_yellow	distractor	2	4	1	1	0	yellow pear		1479923201046	yellow pear	True	True	pear	yellow
0901-1	1479923218682	14	tomato	informative	tomato_pink	target	4	2	avocado_black	distractor	2	3	tomato_green	distractor	3	4	1	1	0	pink		1479923216238	pink	True	False	tomato	pink
0901-1	1479923227338	15	banana	overinformative	banana_blue	target	4	3	tomato_red	distractor	2	2	pear_orange	distractor	3	4	1	1	0	blue		1479923225109	blue	True	False	banana	blue
0901-1	1479923242574	16	pepper	informative-cc	pepper_black	target	3	2	distractor_pepper_black	distractor	2	3	pepper_red	distractor	4	4	1	1	0	black pepper		1479923239834	black pepper	True	True	pepper	black
0901-1	1479923257306	17	banana	informative-cc	banana_brown	target	2	4	banana_blue	distractor	4	2	distractor_banana_brown	distractor	3	3	1	1	0	brown banana		1479923252834	brown banana	True	True	banana	brown
0901-1	1479923265667	18	pepper	informative-cc	pepper_red	target	3	3	pepper_black	distractor	4	2	distractor_pepper_red	distractor	2	4	1	1	0	red pepper		1479923263865	red pepper	True	True	pepper	red
0901-1	1479923276956	19	carrot	overinformative-cc	carrot_pink	target	3	4	tomato_red	distractor	2	2	distractor_carrot_pink	distractor	4	3	1	1	0	carrot		1479923274032	carrot	False	True	carrot	pink
0901-1	1479923288821	20	carrot	informative	carrot_orange	target	2	3	carrot_pink	distractor	4	2	apple_green	distractor	3	4	1	1	0	orange		1479923286508	orange	True	False	carrot	orange
0901-1	1479923298114	21	pepper	overinformative	pepper_black	target	3	2	banana_blue	distractor	4	4	apple_green	distractor	2	3	1	1	0	pepper		1479923295580	pepper	False	True	pepper	black
0901-1	1479923310461	22	tomato	overinformative-cc	tomato_pink	target	4	2	pepper_black	distractor	2	4	distractor_tomato_pink	distractor	3	3	1	1	0	tomato		1479923306945	tomato	False	True	tomato	pink
0901-1	1479923320298	23	tomato	informative-cc	tomato_red	target	2	3	tomato_pink	distractor	3	2	distractor_tomato_red	distractor	4	4	1	1	0	red tomato		1479923318172	red tomato	True	True	tomato	red
0901-1	1479923334450	24	tomato	informative	tomato_green	target	2	4	tomato_pink	distractor	4	3	apple_blue	distractor	3	2	1	1	0	green tomato		1479923332292	green tomato	True	True	tomato	green
0901-1	1479923349896	25	banana	informative-cc	banana_yellow	target	3	2	banana_brown	distractor	4	4	distractor_banana_yellow	distractor	2	3	1	1	0	yellow tomato		1479923343391	yellow tomato	True	False	banana	yellow
0901-1	1479923376550	26	pear	informative	pear_orange	target	3	3	tomato_pink	distractor	2	4	pear_green	distractor	4	2	1	1	0	sorry, orange pear		1479923373899	sorry, orange pear	True	True	pear	orange
0901-1	1479923390766	27	carrot	overinformative-cc	carrot_brown	target	3	4	apple_green	distractor	2	3	distractor_carrot_brown	distractor	4	2	1	1	0	brown carrot		1479923386997	brown carrot	True	True	carrot	brown
0901-1	1479923400021	28	avocado	overinformative	avocado_red	target	4	2	banana_brown	distractor	2	4	pear_green	distractor	3	3	1	1	0	red		1479923397755	red	True	False	avocado	red
0901-1	1479923415325	29	carrot	informative-cc	carrot_orange	target	3	4	carrot_brown	distractor	2	3	distractor_carrot_orange	distractor	4	2	1	1	0	orange carrot		1479923413524	orange carrot	True	True	carrot	orange
0901-1	1479923428326	30	apple	overinformative-cc	apple_green	target	3	3	distractor_apple_green	distractor	2	4	banana_brown	distractor	4	2	1	1	0	apple		1479923423795	apple	False	True	apple	green
0901-1	1479923440965	31	apple	overinformative-cc	apple_blue	target	2	2	banana_yellow	distractor	4	4	distractor_apple_blue	distractor	3	3	1	1	0	apple		1479923437042	apple	False	True	apple	blue
0901-1	1479923450833	32	banana	overinformative-cc	banana_yellow	target	2	2	distractor_banana_yellow	distractor	4	4	avocado_green	distractor	3	3	1	1	0	banana		1479923448665	banana	False	True	banana	yellow
0901-1	1479923462399	33	pear	informative-cc	pear_green	target	4	2	distractor_pear_green	distractor	3	4	pear_orange	distractor	2	3	1	1	0	green pear		1479923459866	green pear	True	True	pear	green
